Day,Month,Hour,Temperature_mean,Temperature_min,Temperature_max,Temperature_std,Pressure_mean,Pressure_min,Pressure_max,Pressure_std,Humidity_mean,Humidity_min,Humidity_max,Humidity_std,WindDirection_mean,WindDirection_min,WindDirection_max,WindDirection_std,Speed_mean,Speed_min,Speed_max,Speed_std,Radiation_mean,SunDurationMinutes_mean,TimeSunRise_first,TimeSunSet_first
13,10,17,62.36363636363637,60,64,1.12006493318265,30.44,30.44,30.44,0.0,24.272727272727273,22,27,1.4893561757289022,107.83363636363637,42.22,359.93,88.80498401246716,4.496363636363636,2.25,5.62,1.2314647597659685,89.86818181818181,704.0,6.283333333333333,18.016666666666666
15,9,9,51.416666666666664,51,52,0.5149286505444376,30.468333333333334,30.46,30.47,0.0038924947208063268,100.41666666666667,100,101,0.5149286505444359,134.76250000000002,70.46,187.46,43.14534297528003,4.310833333333334,1.12,9.0,2.24176658558433,105.8,736.0,6.166666666666667,18.433333333333334
12,12,9,49.75,49,52,0.9653072991634227,30.393333333333334,30.39,30.4,0.004923659639172514,99.41666666666667,99,100,0.5149286505444363,149.14583333333334,104.04,153.26,14.204655100182883,1.2166666666666668,0.0,3.37,1.1200108224585343,246.56083333333333,657.0,6.8,17.75
18,9,17,53.0,53,53,0.0,30.42,30.42,30.42,0.0,100.83333333333333,100,101,0.38924947208076044,66.30499999999999,17.36,107.23,22.94970885139148,2.9975,1.12,4.5,0.9985819491112929,62.32333333333333,732.0,6.183333333333334,18.383333333333333
3,11,15,61.75,61,62,0.4522670168666455,30.405833333333334,30.4,30.41,0.005149286505444287,45.333333333333336,39,50,3.339388439746887,81.28666666666666,2.56,337.02,121.03659959873394,4.591666666666667,1.12,7.87,2.3718264283165,540.9283333333334,682.0,6.416666666666667,17.783333333333335
19,9,18,57.666666666666664,57,59,0.8876253645985943,30.41,30.41,30.41,0.0,66.5,40,84,16.59956187811758,106.12666666666667,49.61,136.7,31.670117068800295,2.249166666666667,0.0,4.5,1.2683665826088244,7.414166666666667,731.0,6.183333333333334,18.366666666666667
20,10,15,55.0,54,56,0.9534625892455936,30.425,30.42,30.43,0.005222329678670928,79.16666666666667,73,83,3.2427074359478536,44.41083333333333,10.85,125.83,32.46414902580533,6.465,3.37,10.12,2.3563241789625713,511.82,697.0,6.316666666666666,17.933333333333334
31,10,15,53.333333333333336,52,54,0.6513389472789297,30.4325,30.43,30.44,0.004522670168667074,82.16666666666667,75,92,5.997474215842612,101.46499999999999,17.68,176.99,50.579691486891164,4.871666666666667,3.37,7.87,1.4657473013842297,484.58,686.0,6.383333333333334,17.816666666666666
28,12,11,50.083333333333336,48,52,1.4433756729740628,30.406666666666666,30.4,30.41,0.0049236596391745505,95.66666666666667,91,99,3.025147128903835,115.97916666666667,30.96,359.49,87.81999745950736,5.2475,1.12,9.0,2.3663133005508032,610.1516666666666,656.0,6.933333333333334,17.866666666666667
23,11,9,50.416666666666664,49,51,0.6685579234215194,30.450833333333332,30.45,30.46,0.002886751345948707,88.83333333333333,82,93,3.785938897200187,99.40166666666666,23.24,354.16,89.64302060073747,6.465833333333333,2.25,14.62,3.8098471893319554,615.4191666666667,666.0,6.6,17.7
24,11,17,44.583333333333336,44,45,0.5149286505444359,30.46166666666667,30.45,30.47,0.005773502691896798,92.91666666666667,86,100,5.142661732699296,131.49,87.77,157.88,19.5123872077574,8.06,3.37,13.5,3.283612201662841,32.80166666666667,665.0,6.616666666666667,17.7
24,9,16,59.083333333333336,57,61,1.3789543689024506,30.440833333333334,30.44,30.45,0.0028867513459478644,91.25,87,95,3.194455423784379,52.97,0.3,348.83,94.01779531750165,3.749166666666667,2.25,6.75,1.5415839453646565,98.51916666666666,725.0,6.2,18.283333333333335
3,11,8,61.25,57,63,2.2207697273283826,30.455,30.45,30.46,0.005222329678671103,22.583333333333332,20,27,2.353269807709858,126.73,50.38,170.14,35.01879209795792,4.965833333333333,2.25,7.87,1.6919405659738405,483.0025,682.0,6.416666666666667,17.783333333333335
29,11,15,48.416666666666664,48,49,0.5149286505444371,30.386666666666667,30.38,30.39,0.004923659639174923,96.66666666666667,95,98,0.7784989441615237,103.87166666666667,47.64,179.58,38.839744834227204,4.685833333333334,2.25,7.87,1.7826357315826338,273.96999999999997,662.0,6.666666666666667,17.7
19,11,15,52.75,51,55,1.2880570286640687,30.4075,30.4,30.41,0.00452267016866739,71.16666666666667,64,76,4.130448651249169,91.34916666666668,30.78,142.88,39.86157581575459,8.1525,1.12,13.5,3.6897034248888296,319.7808333333333,668.0,6.566666666666666,17.7
4,10,12,56.0,56,56,0.0,30.445833333333336,30.44,30.45,0.005149286505443385,101.75,101,102,0.4522670168666491,45.85583333333333,0.12,274.77,75.32720207182592,5.153333333333333,2.25,9.0,2.1167871595386907,446.71250000000003,714.0,6.233333333333333,18.133333333333333
27,10,7,47.833333333333336,45,52,2.249579085208178,30.40833333333333,30.4,30.41,0.0038924947208077002,92.16666666666667,85,95,2.6911752530120103,134.99,71.7,172.76,34.340637204867996,6.56,1.12,12.37,3.064506485553587,164.1775,689.0,6.366666666666666,17.85
11,10,15,60.75,59,62,1.138180365958993,30.41,30.41,30.41,0.0,79.58333333333333,76,84,3.0587678248047183,79.35916666666667,18.13,359.3,92.52193012355438,4.590833333333333,1.12,7.87,2.0037304225021404,611.6225000000001,707.0,6.266666666666667,18.05
20,12,13,57.666666666666664,57,58,0.49236596391733045,30.495,30.49,30.5,0.005222329678671103,67.16666666666667,66,68,0.7177405625652734,56.219166666666666,4.2,116.21,35.50741624412192,6.185,2.25,10.12,2.1175822405409774,657.8308333333333,656.0,6.866666666666667,17.8
12,9,7,53.0,47,60,4.69041575982343,30.496666666666666,30.49,30.5,0.004923659639174923,69.0,57,78,7.885544888073252,145.94083333333333,76.44,174.56,27.847301308232993,2.9975,1.12,5.62,1.3847817353451246,281.44666666666666,739.0,6.15,18.466666666666665
6,10,8,54.0,51,56,1.8090680674665818,30.481666666666666,30.48,30.49,0.003892494720805906,84.25,76,91,6.482493908421917,118.84583333333335,2.13,178.55,78.23655486679002,1.8724999999999998,0.0,3.37,1.2063779371626155,335.30333333333334,712.0,6.25,18.116666666666667
7,10,10,58.0,56,59,1.044465935734188,30.44333333333333,30.44,30.45,0.004923659639172385,88.75,84,94,3.1658691180665195,105.79916666666666,8.44,359.92,147.09019548676022,2.9966666666666666,1.12,6.75,1.8793148332369014,747.8725,711.0,6.25,18.1
13,10,13,64.25,64,65,0.4522670168666447,30.438333333333333,30.43,30.44,0.003892494720807864,48.166666666666664,44,56,4.108380201343089,56.25416666666667,12.18,91.42,24.071771267808632,8.059166666666666,3.37,14.62,3.3169768775287842,941.1983333333333,704.0,6.283333333333333,18.016666666666666
11,9,9,59.166666666666664,59,60,0.3892494720807609,30.5,30.5,30.5,0.0,59.5,51,71,6.815757144627843,53.56333333333333,1.61,335.26,90.98614723065697,4.684166666666667,2.25,7.87,1.9096808792586424,779.8666666666667,740.0,6.15,18.483333333333334
21,9,9,56.166666666666664,55,57,0.7177405625652724,30.426666666666666,30.42,30.43,0.004923659639172792,88.33333333333333,86,90,1.3026778945578572,90.05166666666668,0.11,313.97,89.59229256961108,5.06,2.25,9.0,2.2245162906287574,726.6083333333332,729.0,6.183333333333334,18.333333333333332
10,9,15,55.916666666666664,55,58,0.9962049198956225,30.359166666666667,30.35,30.36,0.0028867513459487587,95.0,91,97,1.809068067466589,29.55583333333333,0.87,58.21,18.88007389157985,5.715833333333333,2.25,7.87,1.8241882794239959,249.62166666666667,741.0,6.15,18.5
9,11,10,60.916666666666664,60,62,0.6685579234215209,30.47,30.47,30.47,0.0,39.25,36,43,2.0056737702645657,323.0441666666667,284.91,354.98,23.23068052004164,6.651666666666666,3.37,12.37,2.856131628407185,795.3841666666667,677.0,6.466666666666667,17.75
16,12,7,36.916666666666664,36,39,1.0836246694508356,30.243333333333336,30.23,30.25,0.006513389472788897,95.16666666666667,91,97,2.037526724122938,192.60083333333333,21.9,317.96,72.8243103089188,3.841666666666667,1.12,9.0,2.373263320383726,17.460833333333333,656.0,6.833333333333333,17.766666666666666
11,12,12,53.416666666666664,53,54,0.5149286505444385,30.393333333333334,30.39,30.4,0.004923659639172792,99.25,97,100,1.0552897060221704,330.75,320.24,340.71,7.795062539838908,7.779166666666666,3.37,16.87,3.820212888721193,182.76250000000002,657.0,6.783333333333333,17.733333333333334
15,10,15,67.25,67,68,0.45226701686664306,30.47083333333333,30.47,30.48,0.0028867513459487197,35.666666666666664,20,53,8.402741255451138,110.18666666666667,3.6,356.05,141.94396726322765,4.685833333333334,2.25,9.0,1.9089666806622865,606.3883333333333,702.0,6.283333333333333,17.983333333333334
28,11,9,57.25,56,59,0.7537783614444096,30.469166666666666,30.46,30.47,0.002886751345947641,46.916666666666664,17,62,15.871405582100001,90.10916666666667,25.29,193.14,56.448528680130494,5.246666666666667,2.25,7.87,1.7520135602076587,618.3449999999999,663.0,6.65,17.7
26,11,7,42.5,41,45,1.4459976109624395,30.455833333333334,30.45,30.46,0.005149286505445466,64.08333333333333,52,85,10.925019936185958,129.23499999999999,93.78,174.56,23.117076922797686,7.404166666666666,2.25,12.37,3.1978585400896398,97.30416666666667,664.0,6.633333333333333,17.7
1,10,15,54.75,54,55,0.4522670168666463,30.42,30.42,30.42,0.0,101.0,101,101,0.0,106.12833333333333,10.65,350.99,119.37871988175306,6.279166666666666,2.25,9.0,1.8852125915003637,305.445,718.0,6.216666666666667,18.183333333333334
26,10,8,61.0,58,63,1.414213562373095,30.4425,30.43,30.45,0.0062158156050803656,19.083333333333332,8,29,7.378818990663052,125.445,57.71,178.1,41.31857066523698,4.871666666666667,1.12,6.75,1.7529861967684188,507.0291666666667,691.0,6.35,17.866666666666667
29,9,7,53.27272727272727,48,60,4.540724811985617,30.431818181818183,30.42,30.44,0.006030226891555205,40.36363636363637,30,50,7.242551032236189,128.85818181818183,53.32,182.88,47.030614246080575,3.27,1.12,5.62,1.6265607889039992,254.68545454545455,720.0,6.216666666666667,18.216666666666665
1,11,14,57.416666666666664,57,58,0.5149286505444367,30.4425,30.44,30.45,0.004522670168666061,41.083333333333336,36,45,3.1176428547376895,90.63916666666667,15.74,348.09,85.06882587414769,6.8425,2.25,12.37,3.1612429229943424,574.0141666666667,684.0,6.4,17.8
19,9,10,66.91666666666667,66,67,0.28867513459481364,30.45,30.45,30.45,0.0,26.25,21,34,3.7446932147677017,70.78583333333333,5.33,336.46,90.03809440840564,5.341666666666666,2.25,10.12,2.096559230277219,947.2075,731.0,6.183333333333334,18.366666666666667
18,11,11,54.5,54,56,0.6741998624632425,30.4275,30.42,30.43,0.004522670168666437,91.16666666666667,81,95,4.018894767409959,65.5525,2.61,137.44,47.54163804211286,6.7475,3.37,9.0,1.8589788252498396,731.9258333333333,670.0,6.55,17.716666666666665
23,9,16,55.833333333333336,55,57,0.5773502691896262,30.423333333333336,30.42,30.43,0.004923659639173741,99.58333333333333,99,100,0.5149286505444335,89.61333333333333,32.23,300.65,69.6669730455783,6.278333333333333,3.37,12.37,3.1991641900895793,33.41166666666667,726.0,6.2,18.3
20,9,8,60.0,57,62,1.4770978917519928,30.418333333333337,30.41,30.42,0.003892494720808619,40.083333333333336,25,52,8.56481526981526,71.73833333333333,18.88,126.51,33.63819118294868,3.6525,1.12,7.87,2.0978999239499228,562.3658333333334,730.0,6.183333333333334,18.35
29,11,8,45.166666666666664,45,46,0.38924947208076116,30.4375,30.43,30.45,0.008660254037844123,98.91666666666667,98,100,0.9003366373785172,127.75416666666666,29.82,232.81,57.03708689143061,6.091666666666666,2.25,11.25,2.816286508324339,250.14583333333334,662.0,6.666666666666667,17.7
2,12,17,45.0,45,45,0.0,30.350000000000005,30.35,30.35,0.0,93.0,93,93,0.0,159.25583333333333,134.89,175.05,13.413274604139763,5.529166666666666,3.37,7.87,1.4758446477330955,12.92,660.0,6.7,17.7
26,12,14,57.083333333333336,57,58,0.28867513459481403,30.423333333333336,30.42,30.43,0.004923659639172193,32.5,29,37,2.0670576365276494,145.4283333333333,76.3,286.08,63.5224428247548,9.0925,2.25,16.87,4.878133258830584,548.91,656.0,6.916666666666667,17.85
2,9,14,62.7,62,63,0.4830458915396472,30.441000000000003,30.44,30.45,0.0031622776601675008,70.4,66,73,2.2211108331943565,93.029,1.41,358.43,138.95368848408933,10.123,4.5,15.75,3.861833329736884,920.074,750.0,6.116666666666666,18.616666666666667
11,12,16,52.666666666666664,52,53,0.4923659639173293,30.36,30.36,30.36,0.0,101.0,101,101,0.0,322.21083333333337,304.87,348.75,10.582867336436118,9.654166666666667,6.75,13.5,2.3715030076201704,92.66833333333334,657.0,6.783333333333333,17.733333333333334
12,9,9,61.583333333333336,60,63,0.9962049198956214,30.5175,30.51,30.52,0.004522670168665751,62.083333333333336,59,67,2.9063670960444226,141.16916666666665,16.12,358.98,152.2997053335855,4.965,1.12,10.12,2.856251516808827,761.5041666666666,739.0,6.15,18.466666666666665
25,9,10,63.666666666666664,63,64,0.49236596391732973,30.496666666666666,30.49,30.5,0.0049236596391745505,28.166666666666668,26,31,1.5275252316519463,56.18416666666667,0.11,353.2,95.80295539741343,4.8725,2.25,7.87,1.6834441157665712,925.6008333333333,724.0,6.2,18.266666666666666
11,10,18,56.666666666666664,55,58,1.1547005383792506,30.44,30.44,30.44,0.0,84.91666666666667,80,88,3.088345639315462,59.25833333333333,20.55,114.29,37.4600079680944,1.5916666666666668,0.0,3.37,1.012924060092933,2.0500000000000003,707.0,6.266666666666667,18.05
17,9,10,58.5,57,60,0.7977240352174645,30.49083333333333,30.49,30.5,0.0028867513459489144,97.16666666666667,94,101,2.480224818744294,106.22083333333335,18.85,308.45,75.03458820114328,6.654166666666666,1.12,13.5,4.250072637525437,492.7266666666667,734.0,6.166666666666667,18.4
11,11,12,63.416666666666664,62,64,0.668557923421527,30.489166666666666,30.48,30.5,0.0079296146109875,44.333333333333336,36,51,5.6300061897807625,104.82416666666666,0.11,358.45,146.36219938335626,6.278333333333333,3.37,9.0,1.9461189038388138,885.9758333333334,675.0,6.483333333333333,17.733333333333334
15,12,8,44.333333333333336,42,48,2.103388319888277,30.270833333333332,30.27,30.28,0.00288675134594854,94.0,82,99,6.045283661289556,268.31166666666667,251.34,284.84,11.082559462616214,17.435,10.12,24.75,4.436426694782844,319.005,656.0,6.833333333333333,17.766666666666666
11,11,16,60.5,59,62,0.7977240352174706,30.45,30.45,30.45,0.0,52.75,49,56,2.1373305355470458,61.94583333333333,0.12,359.93,96.77453510452514,6.466666666666666,3.37,9.0,2.2576872048960888,255.25,675.0,6.483333333333333,17.733333333333334
27,11,16,51.0,50,53,1.1281521496355322,30.436666666666667,30.43,30.44,0.004923659639174923,93.0,90,95,1.4142135623730927,131.09916666666666,51.93,350.13,79.9100982875965,6.0925,1.12,11.25,2.936494895743439,219.465,664.0,6.633333333333333,17.7
5,12,13,45.0,45,45,0.0,30.338333333333335,30.33,30.34,0.0038924947208068047,93.0,93,93,0.0,324.485,282.33,355.36,20.906221996855834,6.185833333333334,2.25,10.12,2.4698305364514135,41.869166666666665,659.0,6.733333333333333,17.716666666666665
11,12,17,51.666666666666664,51,52,0.4923659639173293,30.370833333333334,30.36,30.38,0.006685579234214888,101.66666666666667,101,102,0.4923659639173283,313.7858333333333,298.76,328.69,10.914775188900697,7.215833333333333,4.5,10.12,1.8234405957037938,11.253333333333332,657.0,6.783333333333333,17.733333333333334
27,10,8,57.5,52,62,3.3709993123162105,30.418333333333333,30.41,30.43,0.007177405625651289,62.666666666666664,36,90,18.636880997992485,117.65249999999999,52.09,168.42,39.48630145091747,4.5925,2.25,10.12,2.3218923512749443,485.895,689.0,6.366666666666666,17.85
6,11,17,58.0,57,60,1.2060453783110539,30.448333333333334,30.44,30.45,0.0038924947208071044,77.41666666666667,64,82,4.699290726623895,309.00666666666666,271.71,345.88,18.74999894949491,5.715833333333333,2.25,9.0,2.061096170546737,23.2025,680.0,6.433333333333334,17.766666666666666
25,11,7,46.18181818181818,45,47,0.750757193529548,30.485454545454544,30.48,30.49,0.0052223296786689626,101.72727272727273,101,102,0.46709936649691264,119.18545454545455,6.07,359.92,90.50255492124367,5.5209090909090905,2.25,10.12,2.6361011154561367,65.52545454545454,665.0,6.616666666666667,17.7
22,9,10,69.33333333333333,68,70,0.6513389472789282,30.43916666666667,30.43,30.44,0.0028867513459487197,24.5,22,29,2.1105794120443453,123.40166666666669,54.39,174.56,30.700595443835624,11.621666666666664,6.75,14.62,2.506855449048517,931.6408333333334,728.0,6.183333333333334,18.316666666666666
23,10,11,55.583333333333336,55,57,0.9003366373785178,30.410833333333333,30.4,30.42,0.006685579234214201,77.75,57,86,10.07359284105094,146.52666666666667,13.64,359.92,152.98124111580913,6.0925,2.25,12.37,3.161889898031354,927.8866666666667,694.0,6.333333333333333,17.9
24,12,7,44.916666666666664,44,46,0.7929614610987592,30.465,30.46,30.47,0.005222329678669034,79.83333333333333,75,85,3.563280749108841,146.39333333333335,90.98,178.48,33.141454495248176,5.904166666666666,2.25,10.12,2.6757206619163476,17.456666666666667,656.0,6.9,17.833333333333332
6,11,14,64.66666666666667,64,65,0.4923659639173312,30.440833333333334,30.44,30.45,0.0028867513459476476,57.666666666666664,52,61,2.3868325657594194,95.82583333333332,2.81,358.19,124.87334073578376,5.623333333333334,2.25,7.87,1.7954504794737238,695.7824999999999,680.0,6.433333333333334,17.766666666666666
19,12,13,56.916666666666664,55,59,1.5050420310248862,30.49333333333333,30.49,30.5,0.004923659639174923,86.33333333333333,75,96,8.710843121006592,68.28083333333333,3.09,336.35,89.86472312803723,5.435833333333334,2.25,10.12,2.7048893720726386,367.95666666666665,656.0,6.866666666666667,17.8
2,10,18,52.25,52,53,0.4522670168666455,30.4225,30.42,30.43,0.004522670168666437,101.91666666666667,101,102,0.28867513459481264,77.27583333333332,17.47,139.92,37.830947518553046,5.529166666666666,1.12,10.12,2.6912195894775808,1.6983333333333333,716.0,6.233333333333333,18.166666666666668
1,11,12,58.0,57,59,0.9534625892455936,30.471666666666664,30.47,30.48,0.0038924947208078386,43.333333333333336,38,50,4.075053448245878,84.49333333333333,0.79,147.86,45.318296793264686,4.778333333333333,1.12,7.87,2.097534627879005,766.8558333333334,684.0,6.4,17.8
27,10,17,50.5,49,52,0.90453403373329,30.385833333333334,30.38,30.39,0.005149286505445452,97.58333333333333,96,99,1.0836246694508345,76.24166666666666,9.02,130.12,32.508721859982394,4.685833333333334,0.0,9.0,2.3411475753777182,57.751666666666665,689.0,6.366666666666666,17.85
24,10,9,60.75,60,61,0.4522670168666438,30.451666666666668,30.45,30.46,0.0038924947208073862,41.75,39,47,2.927145677649447,122.46916666666668,28.63,341.85,99.15752760663511,7.59,3.37,12.37,2.760474267552259,705.8841666666667,692.0,6.35,17.883333333333333
20,11,15,51.333333333333336,51,52,0.49236596391732973,30.39,30.39,30.39,0.0,101.0,101,101,0.0,58.5225,6.88,248.46,68.78835764667792,5.81,2.25,11.25,2.8299245091119882,259.46250000000003,668.0,6.566666666666666,17.7
15,9,11,54.666666666666664,54,55,0.5773502691896263,30.46666666666667,30.46,30.47,0.005773502691894596,92.66666666666667,91,95,2.081665999466134,81.44333333333333,31.17,159.7,68.68253368457903,4.123333333333334,1.12,6.75,2.8338372100975264,63.699999999999996,736.0,6.166666666666667,18.433333333333334
5,12,17,45.0,45,45,0.0,30.366666666666664,30.36,30.37,0.004923659639174923,93.0,93,93,0.0,328.6975,327.13,330.97,1.459384210113042,2.529166666666667,1.12,5.62,1.3674558881589587,4.583333333333333,659.0,6.733333333333333,17.716666666666665
12,12,10,53.75,52,54,0.6215815605080606,30.38083333333333,30.37,30.39,0.006685579234213758,92.41666666666667,90,97,2.1087839379532745,51.76416666666666,14.77,102.36,29.971341905327836,1.9675,0.0,3.37,0.8481544134713378,410.0841666666667,657.0,6.8,17.75
7,10,11,58.833333333333336,57,60,1.267304464625842,30.433333333333334,30.42,30.44,0.006513389472790883,89.0,85,94,3.357488238658076,150.98166666666665,0.46,359.89,167.63158537445,4.685833333333333,1.12,9.0,2.437877088158814,683.3683333333333,711.0,6.25,18.1
11,11,13,63.583333333333336,63,64,0.5149286505444359,30.465833333333332,30.46,30.48,0.006685579234215286,42.75,38,48,3.4410622038709295,89.39333333333333,14.84,359.55,124.50657210352269,6.3725,1.12,14.62,3.9056349152102126,825.3775,675.0,6.483333333333333,17.733333333333334
8,11,16,53.666666666666664,53,54,0.4923659639173293,30.39833333333333,30.39,30.4,0.0038924947208071044,97.33333333333333,95,99,1.5569978883230362,34.916666666666664,2.83,71.05,17.667047565933867,3.1858333333333335,2.25,5.62,1.1574145036819494,35.055,678.0,6.45,17.75
21,11,9,56.083333333333336,54,58,1.1645001528813153,30.45,30.45,30.45,0.0,81.5,74,91,5.0,127.17916666666667,53.34,176.68,35.524963427358394,8.341666666666667,5.62,11.25,1.946118903838814,552.085,667.0,6.583333333333333,17.7
14,10,16,62.416666666666664,62,63,0.5149286505444387,30.455833333333334,30.45,30.46,0.005149286505446722,44.833333333333336,29,56,8.155682161238968,85.07666666666667,6.69,284.13,68.63757350729772,5.9975,2.25,10.12,2.4612233654313975,367.27833333333336,703.0,6.283333333333333,18.0
15,11,16,55.416666666666664,54,58,1.5642792899510258,30.44,30.44,30.44,0.0,92.5,84,97,4.46196043338474,105.19833333333334,27.85,358.02,84.57393073876878,5.248333333333334,2.25,13.5,3.0089648879589306,293.49083333333334,672.0,6.516666666666667,17.716666666666665
8,9,14,55.0,55,55,0.0,30.4,30.4,30.4,0.0,92.5,91,94,2.1213203435596424,185.29999999999998,32.83,337.77,215.6251418550258,6.1850000000000005,5.62,6.75,0.7990306627407989,493.635,743.0,6.15,18.533333333333335
28,10,14,50.5,49,52,0.9999999999999979,30.372500000000002,30.37,30.38,0.004522670168665667,98.66666666666667,98,100,0.8876253645985912,87.90416666666665,0.11,359.93,102.20818784656535,4.309166666666667,1.12,10.12,2.6190854001603943,492.565,689.0,6.366666666666666,17.85
28,11,12,61.0,61,61,0.0,30.44666666666667,30.44,30.45,0.0049236596391725755,24.416666666666668,20,31,2.998737107921307,90.10083333333334,23.63,347.31,87.12748396963374,5.9975,2.25,13.5,3.194652136419124,884.8558333333334,663.0,6.65,17.7
8,9,15,55.0,55,55,0.0,30.39,30.39,30.39,0.0,92.0,92,92,0.0,179.13,22.23,336.03,221.8901079363386,2.81,2.25,3.37,0.7919595949289333,381.07,743.0,6.15,18.533333333333335
8,12,14,57.333333333333336,57,58,0.49236596391732973,30.34,30.34,30.34,0.0,92.75,89,95,2.0056737702645586,81.4825,9.19,359.85,92.25519804276121,6.3725,3.37,9.0,1.8166859187192288,254.16916666666665,659.0,6.75,17.733333333333334
30,10,9,49.583333333333336,49,50,0.5149286505444387,30.47,30.47,30.47,0.0,102.16666666666667,102,103,0.38924947208076094,116.13833333333332,31.88,355.74,84.81879035313871,6.560833333333334,3.37,11.25,2.621167187388554,286.18833333333333,686.0,6.383333333333334,17.816666666666666
21,12,10,58.083333333333336,58,59,0.28867513459481403,30.4575,30.45,30.46,0.004522670168666705,43.0,37,51,5.20489280301805,85.01333333333334,30.44,351.81,85.94834467001183,5.6225,2.25,12.37,2.582877623539648,716.8966666666666,656.0,6.883333333333333,17.816666666666666
22,10,16,51.5,50,53,1.087114613009217,30.383333333333336,30.38,30.39,0.004923659639173018,86.0,84,88,1.2060453783110536,100.79,2.6,163.61,44.597607355307545,6.090833333333333,2.25,10.12,2.3235805376942533,305.585,694.0,6.333333333333333,17.9
4,10,15,54.583333333333336,54,55,0.5149286505444376,30.418333333333333,30.41,30.43,0.008348471099366797,102.0,102,102,0.0,105.44083333333333,9.04,327.18,127.5750059917219,4.309166666666667,0.0,6.75,1.7837827952433165,103.84750000000001,714.0,6.233333333333333,18.133333333333333
11,10,7,51.5,49,56,2.4679767200905873,30.44333333333333,30.43,30.45,0.006513389472788843,86.41666666666667,74,96,6.556860852757531,124.07666666666667,89.86,156.64,20.305769593587897,5.155,2.25,7.87,1.760033574059933,225.54083333333335,707.0,6.266666666666667,18.05
23,12,10,58.833333333333336,57,61,1.5859229221975162,30.4725,30.47,30.48,0.00452267016866748,45.75,25,60,11.169153951844338,107.51333333333334,6.28,317.54,96.18747114910865,7.1225,3.37,13.5,3.1227730246747623,725.3866666666667,656.0,6.9,17.833333333333332
12,11,12,61.916666666666664,61,62,0.28867513459481375,30.468333333333334,30.46,30.48,0.005773502691896798,50.333333333333336,48,52,1.4974726182552511,36.222500000000004,8.07,80.78,21.29161897640392,7.4991666666666665,3.37,11.25,2.1638831187278003,895.9866666666667,674.0,6.5,17.733333333333334
23,10,8,48.083333333333336,47,51,1.3789543689024475,30.4025,30.4,30.41,0.004522670168667431,99.83333333333333,94,101,2.167249338901664,92.73166666666667,11.91,179.45,56.716479060055356,6.091666666666666,3.37,13.5,2.9759057699320977,401.5608333333334,694.0,6.333333333333333,17.9
8,10,18,55.333333333333336,55,56,0.49236596391732973,30.397499999999997,30.39,30.41,0.006215815605081457,99.25,98,100,0.7537783614444075,188.7175,0.1,336.85,166.53331744865514,2.3408333333333333,0.0,4.5,1.3099025524708687,2.8825000000000003,710.0,6.25,18.083333333333332
6,11,15,63.833333333333336,62,65,1.0298573010888739,30.435833333333335,30.43,30.44,0.005149286505444815,64.83333333333333,61,70,3.2145502536643193,57.777499999999996,0.14,336.21,91.3100001617865,5.248333333333333,1.12,10.12,2.6849338347470866,398.0825,680.0,6.433333333333334,17.766666666666666
19,10,14,56.833333333333336,55,58,0.8348471099367212,30.41,30.41,30.41,0.0,99.5,98,100,0.7977240352174656,56.73666666666667,0.23,334.22,91.33669105750074,7.404166666666666,2.25,12.37,3.790829744464284,394.49,697.0,6.316666666666666,17.933333333333334
3,9,13,57.083333333333336,57,58,0.28867513459481403,30.433333333333334,30.43,30.44,0.004923659639174923,98.83333333333333,98,99,0.38924947208076044,74.42416666666666,38.92,146.07,33.45096749744544,2.9033333333333338,0.0,6.75,2.003602815536114,148.40916666666666,748.0,6.133333333333334,18.6
20,10,10,54.833333333333336,54,55,0.38924947208076044,30.479166666666668,30.47,30.48,0.0028867513459490384,55.333333333333336,52,59,2.188122205883114,79.2075,14.92,332.82,89.68174640715002,5.904166666666666,4.5,10.12,1.5991273662011205,872.565,697.0,6.316666666666666,17.933333333333334
19,9,11,66.5,66,67,0.5222329678670942,30.44666666666667,30.44,30.45,0.0049236596391725755,22.25,16,28,3.467380462644282,58.34916666666667,0.11,336.15,96.40570904052342,5.06,3.37,10.12,2.0069923223117176,1047.2891666666667,731.0,6.183333333333334,18.366666666666667
17,11,16,58.5,58,59,0.5222329678670926,30.399999999999995,30.4,30.4,0.0,30.666666666666668,24,36,3.5248038845079637,105.95416666666667,31.29,354.22,84.92863629470799,5.81,2.25,10.12,1.9668433408059538,269.90749999999997,671.0,6.533333333333333,17.716666666666665
5,12,9,45.0,45,45,0.0,30.372500000000002,30.37,30.38,0.0045226701686654205,93.0,93,93,0.0,280.18333333333334,260.75,302.26,11.300388033026548,7.498333333333334,3.37,11.25,2.317768650049335,250.05916666666667,659.0,6.733333333333333,17.716666666666665
23,11,17,46.25,45,47,0.6215815605080615,30.423333333333336,30.42,30.43,0.004923659639173741,81.75,73,91,6.7571510941439605,137.15583333333333,101.74,175.45,19.691284855042447,6.840833333333333,3.37,12.37,2.775039584757251,28.2175,666.0,6.6,17.7
27,11,7,44.75,44,45,0.4522670168666444,30.46166666666667,30.46,30.47,0.003892494720805511,100.66666666666667,100,101,0.4923659639173283,115.58833333333332,46.65,185.64,48.83979559061783,5.341666666666666,1.12,10.12,3.0763935004639715,72.39416666666666,664.0,6.633333333333333,17.7
