"Day","Month","Hour","Mean_Temperature","Min_Temperature","Max_Temperature","SD_Temperature","Mean_Pressure","Min_Pressure","Max_Pressure","SD_Pressure","Mean_Humidity","Min_Humidity","Max_Humidity","SD_Humidity","Mean_WindDirection","Min_WindDirection","Max_WindDirection","SD_WindDirection","Mean_Speed","Min_Speed","Max_Speed","SD_Speed","Mean_Radiation","SunDurationMinutes"
26,12,11,56.3333333333333,56,57,0.492365963917331,30.4825,30.47,30.49,0.00753778361444366,39.5833333333333,37,42,1.97522534195852,121.981666666667,35.31,190.21,52.0317827404704,7.215,2.25,11.25,2.93605951141074,678.725,656
20,11,10,55.8333333333333,52,58,1.58592292219752,30.455,30.45,30.46,0.00522232967867175,87.1666666666667,80,97,4.58918359412718,90.7883333333333,29.25,188.18,50.9835910917038,6.3725,1.12,11.25,3.12146272530276,739.05,668
5,9,12,63.3636363636364,63,64,0.504524979109513,30.4327272727273,30.43,30.44,0.00467099366496987,66.3636363636364,65,67,0.80903983495589,312.659090909091,296.87,331.74,11.8040522317935,8.28272727272727,6.75,11.25,1.68956853018213,1070.01363636364,747
10,11,16,56.3333333333333,55,57,0.65133894727893,30.44,30.44,30.44,0,88.25,87,90,0.866025403784439,91.38,9.98,358.33,126.49402350237,3.7475,2.25,5.62,1.20637793716262,66.1725,677
14,9,7,51.5,46,56,3.70503343132997,30.4158333333333,30.41,30.43,0.00668557923421558,83.25,75,94,7.59335834193876,155.901666666667,4.37,169.7,47.7201007454041,1.40416666666667,0,3.37,1.27935678677951,279.789166666667,736
25,11,10,46.9166666666667,46,48,0.514928650544437,30.4933333333333,30.49,30.5,0.00492365963917408,102,102,102,0,105.9825,41.36,158.25,35.3047063885513,9.09083333333333,3.37,16.87,4.11161648886605,345.341666666667,665
9,11,11,62.4166666666667,62,63,0.514928650544437,30.46,30.46,30.46,0,37.4166666666667,37,39,0.668557923421521,310.223333333333,215.53,340.82,35.4487841395117,6.27833333333333,3.37,11.25,2.46790611775663,873.660833333333,677
6,9,18,52.6666666666667,51,55,1.37068883368468,30.4,30.4,30.4,0,95.6666666666667,91,99,2.64001836540903,54.9641666666667,30.14,97.84,21.2741672023023,2.90333333333333,1.12,5.62,1.30970734644551,17.515,746
2,10,10,56.75,56,57,0.452267016866645,30.4716666666667,30.47,30.48,0.00389249472080822,96.1666666666667,94,98,1.46680440124618,75.8641666666667,7.94,192.57,50.0073815384622,5.71666666666667,3.37,10.12,2.11517604396648,625.77,716
23,11,8,47.25,45,49,1.54478595163331,30.45,30.45,30.45,0,94.1666666666667,85,100,6.04277680500873,124.6575,40.06,208.38,50.2430163622948,6.56083333333333,3.37,10.12,2.24085397006398,395.066666666667,666
28,11,17,50,48,51,1.34839972492648,30.4258333333333,30.42,30.43,0.00514928650544335,61.4166666666667,49,70,7.05121953776061,132.315833333333,84.49,196.91,31.3123381021642,5.99833333333333,3.37,11.25,2.31747446130219,32.5533333333333,663
13,10,8,60.9166666666667,59,62,0.996204919895622,30.4816666666667,30.48,30.49,0.00389249472080684,27.1666666666667,26,29,0.937436866561092,89.6958333333333,30.73,174.46,42.3749734155633,5.90416666666667,2.25,9,2.09814402111326,531.683333333333,704
27,9,7,49,47,54,2.08893187146837,30.3783333333333,30.37,30.38,0.00389249472080684,91.3333333333333,83,97,5.72607009980482,130.205833333333,36.45,184.96,49.4182907725347,5.81,2.25,10.12,2.66233322140903,239.843333333333,722
17,12,16,53.5,53,55,0.674199862463242,30.2516666666667,30.25,30.26,0.00389249472080822,81.5,77,84,2.06705763652765,103.720833333333,5.63,174.01,55.5128775327824,5.71583333333333,2.25,11.25,3.19828493339032,100.218333333333,656
16,12,15,57.6666666666667,56,58,0.65133894727893,30.1908333333333,30.19,30.2,0.00288675134594755,42.3333333333333,40,44,1.37068883368468,209.045,195.32,222.12,10.4142083887176,30.3708333333333,21.37,39.37,5.97275093971603,522.635833333333,656
19,12,13,56.9166666666667,55,59,1.50504203102489,30.4933333333333,30.49,30.5,0.00492365963917408,86.3333333333333,75,96,8.71084312100659,68.2808333333333,3.09,336.35,89.8647231280372,5.43583333333333,2.25,10.12,2.70488937207264,367.956666666667,656
18,12,10,44.1666666666667,43,46,1.02985730108887,30.4116666666667,30.38,30.43,0.0180067327475706,98.4166666666667,97,100,1.08362466945083,198.1875,161.55,252.88,27.2854886923767,9.7475,2.25,24.75,6.44309937417192,25.1416666666667,656
24,9,14,59,59,59,0,30.4416666666667,30.44,30.45,0.00389249472080684,90.5,89,92,1.08711461300922,155.845833333333,3.9,359.4,172.921815883171,3.84083333333333,1.12,9,2.22372111697052,135.496666666667,725
13,11,16,53.25,52,55,0.965307299163423,30.4166666666667,30.41,30.42,0.00492365963917408,79.0833333333333,76,83,2.64431923988467,53.8283333333333,7.91,158.55,40.7997626627084,7.21583333333333,1.12,10.12,2.81552984948363,269.996666666667,674
6,9,11,58.1666666666667,58,59,0.389249472080761,30.42,30.42,30.42,0,77.25,72,81,3.04884478867891,121.9775,13.68,346.75,136.155546284721,5.06,1.12,7.87,1.88831815501135,1044.46,746
26,9,12,60,60,60,0,30.415,30.41,30.42,0.00547722557505252,64.5,61,69,3.01662062579967,131.035,13.74,341.03,162.427251746744,9.18666666666667,4.5,12.37,3.05238704404711,1034.87,723
11,10,14,60.25,59,61,0.753778361444409,30.41,30.41,30.41,0,79.4166666666667,76,86,3.28794860978788,172.081666666667,0.11,359.93,166.827014153929,5.90416666666667,2.25,10.12,2.20370125979549,720.260833333333,707
2,11,17,56.3333333333333,54,58,1.55699788832305,30.43,30.43,30.43,0,23.5833333333333,21,27,1.56427928995103,105.1925,40.04,160.49,39.3289243837385,5.81,3.37,10.12,1.96788303421815,43.2183333333333,684
10,10,9,61.5,61,63,0.674199862463242,30.4441666666667,30.44,30.45,0.00514928650544335,44.1666666666667,43,46,1.11464085804543,132.706666666667,3.66,359.93,161.755239416805,4.59083333333333,2.25,6.75,1.30990255247087,741.031666666667,707
29,9,16,58.1666666666667,58,59,0.389249472080761,30.43,30.43,30.43,0,52.0833333333333,46,59,4.10007390916384,76.0791666666667,0.13,351.03,91.9091013851416,5.6225,3.37,9,1.85787818858944,376.996666666667,720
18,12,9,45.0833333333333,44,46,0.792961461098759,30.43,30.43,30.43,0,100.5,100,101,0.522232967867094,258.074166666667,210.31,344.73,49.269776916729,1.87166666666667,0,3.37,1.1075183834578,14.9083333333333,656
23,12,17,53.8333333333333,50,56,1.89896303441131,30.4516666666667,30.44,30.46,0.00834847109936717,70.4166666666667,51,84,10.3437142382427,118.204166666667,47.41,177.86,34.194936482769,5.9975,2.25,13.5,4.02225428652324,44.2841666666667,656
29,10,16,49,48,50,0.738548945875996,30.4008333333333,30.39,30.41,0.00668557923421521,102,102,102,0,79.3583333333333,11.02,359.93,93.6099427346683,5.90416666666667,2.25,10.12,2.67572066191635,110.715,687
16,9,10,58.0833333333333,57,59,0.792961461098759,30.4875,30.48,30.49,0.00452267016866555,81.5833333333333,78,84,2.06522432562458,124.019166666667,18.96,335.53,108.910772608367,7.02833333333333,2.25,15.75,3.93106701530105,723.460833333333,735
6,11,16,60.3333333333333,60,61,0.492365963917331,30.44,30.44,30.44,0,71.75,67,75,2.80016233295663,148.493333333333,0.11,343.77,155.091827774465,5.71583333333333,2.25,7.87,1.55019915631587,78.6266666666667,680
15,12,6,37.5,36,39,1,30.2516666666667,30.24,30.26,0.00717740562565386,95.4166666666667,83,100,5.61585957693734,254.796666666667,233.89,287.02,17.158820860809,12.935,6.75,18,3.50857002728514,3.05833333333333,656
6,11,9,62.9166666666667,62,64,0.514928650544437,30.4983333333333,30.49,30.5,0.00389249472080822,18.0833333333333,17,19,0.668557923421521,9.62666666666667,0.1,42.1,12.1357019000164,5.34166666666667,1.12,7.87,1.86635684658317,688.471666666667,680
12,9,18,55.5833333333333,55,56,0.514928650544437,30.4708333333333,30.47,30.48,0.00288675134594858,99,99,99,0,340.859166666667,325.03,351.2,9.46473018232651,4.1225,0,7.87,2.05346326084407,4.8625,739
18,9,15,55.0909090909091,55,56,0.301511344577764,30.4263636363636,30.42,30.43,0.00504524979109413,98.9090909090909,98,100,0.831209414593634,71.1618181818182,0.34,359.92,137.56241745609,3.47545454545455,1.12,5.62,1.54639816112387,190.119090909091,732
22,10,7,47.75,47,48,0.452267016866645,30.4158333333333,30.41,30.42,0.00514928650544518,102,102,102,0,101.5125,54.89,155.61,34.838773103593,4.685,1.12,11.25,3.0661746970333,90.4733333333333,694
17,11,14,60.5,60,61,0.522232967867094,30.41,30.41,30.41,0,33.5833333333333,30,38,2.50302846870576,97.515,7.03,359.93,121.070587937931,6.37166666666667,3.37,10.12,2.50903035719645,670.701666666667,671
20,9,9,60.5833333333333,60,62,0.668557923421521,30.42,30.42,30.42,0,64,56,71,5.09901951359278,73.7425,3.51,358.22,92.7109442519647,4.4975,2.25,6.75,1.59099240041611,779.443333333333,730
8,9,10,57,57,57,NA,30.44,30.44,30.44,NA,72,72,72,NA,32.63,32.63,32.63,NA,1.12,1.12,1.12,NA,970.12,743
4,10,14,55.4166666666667,55,56,0.514928650544437,30.4141666666667,30.41,30.42,0.00514928650544518,102,102,102,0,62.9325,0.16,172.96,51.8871089481771,5.3425,2.25,10.12,2.54385221483267,231.916666666667,714
7,9,15,61,61,61,0,30.41,30.41,30.41,0,63.5,56,71,10.6066017177982,23.305,9.71,36.9,19.2262333804622,5.625,4.5,6.75,1.59099025766973,685.015,745
27,9,13,59.4166666666667,59,60,0.514928650544437,30.3733333333333,30.37,30.38,0.00492365963917233,81,78,83,1.59544807043493,72.4133333333333,0.11,359.84,132.751259698412,4.59166666666667,2.25,7.87,1.39418163244336,266.725833333333,722
23,12,13,57.9166666666667,57,58,0.288675134594813,30.4325,30.43,30.44,0.00452267016866716,65.4166666666667,62,68,1.67648622440092,124.5275,9.86,353.61,126.097847874721,7.31,3.37,11.25,2.93773567719952,809.386666666667,656
15,11,11,54.4166666666667,54,55,0.514928650544437,30.4733333333333,30.46,30.48,0.00651338947278965,98.0833333333333,95,99,1.50504203102489,79.2741666666667,30.23,213.49,48.8297955720282,7.78,4.5,11.25,1.94603092566289,578.720833333333,672
12,11,9,59.25,58,60,0.753778361444409,30.4991666666667,30.49,30.5,0.00288675134594858,52.0833333333333,48,55,2.46644143115812,81.0325,1.79,359.93,99.1322362141508,4.30916666666667,1.12,10.12,2.43703791268802,649.7725,674
27,9,12,61.4166666666667,60,64,1.50504203102489,30.3933333333333,30.39,30.4,0.00492365963917233,76.4166666666667,70,82,4.1878250665326,40.2283333333333,0.1,336.36,93.9723455291099,7.1225,1.12,13.5,3.53738250688274,426.19,722
25,10,8,57.8333333333333,53,61,2.82306517276824,30.4783333333333,30.47,30.49,0.00577350269189651,43,38,53,5.00908265962033,177.704166666667,29.69,349.52,92.8097923378125,1.1225,0,3.37,1.07169470720656,484.4775,691
16,12,14,58.9166666666667,58,59,0.288675134594813,30.1991666666667,30.19,30.21,0.00514928650544403,43.4166666666667,41,46,1.31137217055151,220.665,206.22,233.98,8.52766460623092,29.2483333333333,22.5,40.5,5.38425791853746,699.05,656
9,9,6,42,42,42,0,30.38,30.38,30.38,0,97.3333333333333,97,98,0.577350269189626,168.463333333333,145.04,198.28,27.1897119023599,6.74666666666667,5.62,7.87,1.12500370369761,8.48333333333333,742
13,12,9,48.0833333333333,47,49,0.668557923421521,30.3258333333333,30.32,30.33,0.00514928650544335,82.0833333333333,79,85,1.72986249234563,301.223333333333,282.65,312.7,7.75767811248764,11.2475,7.87,16.87,2.83723336752869,576.774166666667,657
26,9,14,58.9166666666667,58,59,0.288675134594813,30.39,30.38,30.4,0.00426401432711212,74.3333333333333,72,80,2.5346089292517,121.314166666667,5.49,353.76,132.472104333385,7.77916666666667,2.25,12.37,3.01321772539026,881.715,723
5,11,6,46.8333333333333,46,47,0.389249472080761,30.4791666666667,30.47,30.48,0.00288675134594858,35.75,35,37,0.866025403784439,165.041666666667,140.46,189.83,15.9096064938099,9.09,6.75,12.37,1.69188974495707,7.9175,680
24,9,13,59.75,59,60,0.452267016866645,30.455,30.45,30.46,0.00522232967867175,89.25,88,91,0.866025403784439,205.131666666667,0.58,359.76,170.722445924443,4.68416666666667,1.12,7.87,1.90860948114462,248.6425,725
24,11,10,50,49,52,0.852802865422442,30.4891666666667,30.48,30.5,0.00514928650544403,88.9166666666667,70,95,7.19164077034559,118.421666666667,8.33,301.88,73.174215756065,7.4025,3.37,12.37,3.47501504247889,608.039166666667,665
24,12,17,53.8333333333333,53,54,0.389249472080761,30.4216666666667,30.42,30.43,0.00389249472080684,50.5833333333333,31,74,17.0851255526998,127.721666666667,78.17,163.19,23.3384005969613,7.21583333333333,3.37,11.25,2.46787158327072,46.5258333333333,656
27,11,7,44.75,44,45,0.452267016866645,30.4616666666667,30.46,30.47,0.00389249472080684,100.666666666667,100,101,0.492365963917331,115.588333333333,46.65,185.64,48.8397955906178,5.34166666666667,1.12,10.12,3.07639350046397,72.3941666666667,664
12,11,15,59.0833333333333,58,60,0.792961461098759,30.43,30.43,30.43,0,78.25,73,83,3.49350045864395,89.6241666666667,0.11,359.92,126.738436120032,4.21583333333333,1.12,7.87,2.49780433884472,339.689166666667,674
29,9,14,61.5454545454545,61,62,0.522232967867094,30.4227272727273,30.42,30.43,0.00467099366496821,54.7272727272727,50,59,3.58024884863913,73.1245454545455,19.11,165.42,51.1352753710462,5.41727272727273,3.37,7.87,1.72982710644209,838.248181818182,720
3,9,17,57.9166666666667,57,58,0.288675134594813,30.4233333333333,30.42,30.43,0.00492365963917233,95.5833333333333,94,99,1.67648622440092,165.805833333333,50.77,315.24,105.941048740955,2.435,0,7.87,2.18789438003342,45.9175,748
29,11,15,48.4166666666667,48,49,0.514928650544437,30.3866666666667,30.38,30.39,0.00492365963917408,96.6666666666667,95,98,0.778498944161523,103.871666666667,47.64,179.58,38.8397448342272,4.68583333333333,2.25,7.87,1.78263573158263,273.97,662
2,12,10,45,45,45,0,30.4175,30.41,30.42,0.00452267016866716,93,93,93,0,202.811666666667,191.84,212.97,7.95945159524007,6.46583333333333,3.37,11.25,2.20462925488962,13.8225,660
11,12,7,44.9166666666667,44,46,0.514928650544437,30.4008333333333,30.39,30.41,0.00792961461098751,98.5,98,99,0.522232967867094,177.899166666667,176.61,178.26,0.637744011530038,3.46583333333333,0,5.62,1.94572472281402,44.4483333333333,657
28,10,16,48.3333333333333,47,49,0.778498944161523,30.3816666666667,30.38,30.39,0.00389249472080822,100.416666666667,100,101,0.514928650544437,97.615,26.06,359.92,87.0743473861692,4.4025,1.12,9,2.16979314053835,207.009166666667,689
14,11,11,54,53,55,0.738548945875996,30.4716666666667,30.47,30.48,0.00389249472080822,97.5,96,99,0.797724035217466,132.415,16.71,359.93,120.890583022981,6.74833333333333,4.5,11.25,2.34961441066143,576.356666666667,672
28,9,7,52.8333333333333,48,58,3.7618499639825,30.3983333333333,30.39,30.41,0.00717740562565236,78.75,66,87,7.50908540611729,131.520833333333,16.41,169.42,42.5563725509702,4.40333333333333,2.25,5.62,1.30866575587736,253.289166666667,721
11,11,12,63.4166666666667,62,64,0.668557923421521,30.4891666666667,30.48,30.5,0.00792961461098734,44.3333333333333,36,51,5.63000618978076,104.824166666667,0.11,358.45,146.362199383356,6.27833333333333,3.37,9,1.94611890383881,885.975833333333,675
5,12,15,45,45,45,0,30.34,30.34,30.34,0,93,93,93,0,230.255833333333,4.49,359.88,164.609981607122,5.05833333333333,3.37,7.87,1.47888676395661,22.93,659
3,9,10,61.6666666666667,61,62,0.492365963917331,30.46,30.46,30.46,0,80.9166666666667,78,84,1.67648622440092,333.288333333333,299.44,358.82,15.1960173211352,7.87083333333333,3.37,12.37,3.21730112285927,595.6775,748
29,12,6,40.9166666666667,40,42,0.792961461098759,30.34,30.34,30.34,0,98.8333333333333,97,100,1.11464085804543,186.9,165.96,203.55,11.1036365869271,5.99833333333333,4.5,9,1.46528205992959,1.83666666666667,657
22,10,11,57,56,58,0.603022689155527,30.4133333333333,30.41,30.42,0.00492365963917408,53.5833333333333,40,72,8.25126252965771,83.7583333333333,7.24,150.34,48.1198571435447,5.9975,2.25,13.5,3.04651552075183,963.715,694
23,9,16,55.8333333333333,55,57,0.577350269189626,30.4233333333333,30.42,30.43,0.00492365963917233,99.5833333333333,99,100,0.514928650544437,89.6133333333333,32.23,300.65,69.6669730455783,6.27833333333333,3.37,12.37,3.19916419008958,33.4116666666667,726
29,11,7,45,45,45,0,30.4216666666667,30.42,30.43,0.00389249472080684,98.75,98,100,0.621581560508061,135.304166666667,71.55,173.22,33.9517648378705,8.155,2.25,12.37,2.54334961669199,70.9133333333333,662
7,10,16,53.5833333333333,51,55,1.16450015288132,30.385,30.38,30.39,0.00522232967867175,101,101,101,0,126.423333333333,0.12,359.93,162.101646524829,5.34083333333333,3.37,6.75,1.36895088120484,29.6966666666667,711
13,9,18,55.8333333333333,55,56,0.389249472080761,30.415,30.4,30.42,0.00674199862463348,98,97,99,0.738548945875996,319.664166666667,13.22,358.52,96.8467714258254,4.02916666666667,0,6.75,1.88521259150036,3.88833333333333,737
3,12,6,45,45,45,0,30.3108333333333,30.3,30.32,0.00668557923421521,93,93,93,0,171.708333333333,136.66,190.59,14.6463062878935,9.46666666666667,5.62,11.25,1.7612925694363,3.76666666666667,661
22,12,14,59.3333333333333,59,60,0.492365963917331,30.4,30.4,30.4,0,56.8333333333333,46,66,5.93653301535705,107.698333333333,19.82,348.34,94.4323140795789,8.15333333333333,3.37,18,4.18632695012386,700.363333333333,656
11,11,11,63.6666666666667,63,64,0.492365963917331,30.5083333333333,30.5,30.52,0.00717740562565281,28.3333333333333,23,35,3.08466392256134,56.445,0.11,338.15,92.3108487173046,5.24666666666667,2.25,9,2.10907275331788,877.865833333333,675
5,12,17,45,45,45,0,30.3666666666667,30.36,30.37,0.00492365963917408,93,93,93,0,328.6975,327.13,330.97,1.45938421011304,2.52916666666667,1.12,5.62,1.36745588815896,4.58333333333333,659
18,12,13,46.75,45,48,1.05528970602217,30.3691666666667,30.36,30.37,0.00288675134594858,98.5833333333333,96,100,1.50504203102489,284.801666666667,219.54,322.28,28.7620823096639,4.2175,0,9,2.40412571521238,68.8875,656
26,10,13,59.5833333333333,59,60,0.514928650544437,30.4016666666667,30.4,30.41,0.00389249472080822,57.1666666666667,53,62,3.09936454875199,29.7825,1.64,77.95,25.7313000501865,8.15333333333333,3.37,12.37,2.8018446304771,895.5675,691
26,10,17,53,50,55,1.75809814598307,30.3933333333333,30.39,30.4,0.00492365963917233,77.0833333333333,64,85,6.6120871870913,91.1975,29.82,197.57,45.0863079649364,4.2175,2.25,6.75,1.44985971108179,52.5458333333333,691
27,12,12,59,59,59,0,30.4258333333333,30.41,30.44,0.0108362466945084,20.4166666666667,19,22,0.996204919895622,97.4083333333333,10.77,160.27,43.0085367495028,9.185,3.37,18,5.44643920373669,866.605833333333,656
28,10,7,47.25,46,48,0.753778361444409,30.3991666666667,30.39,30.4,0.00288675134594755,102,102,102,0,142.518333333333,98.32,171.54,18.91869341699,5.34083333333333,2.25,9,2.15204536253868,111.649166666667,689
28,9,9,61.9166666666667,61,62,0.288675134594813,30.4225,30.42,30.43,0.00452267016866555,53.6666666666667,52,55,0.887625364598595,127.548333333333,12.6,359.92,138.353518983622,4.68583333333333,2.25,6.75,1.50380401487412,750.95,721
2,12,16,45,45,45,0,30.3433333333333,30.34,30.35,0.00492365963917408,93,93,93,0,150.299166666667,97.41,166.95,18.7948360694843,10.0291666666667,6.75,12.37,2.11497456822592,55.79,660
2,12,15,45,45,45,0,30.3383333333333,30.33,30.34,0.00389249472080822,93,93,93,0,89.1183333333333,54.47,133.98,28.9653052126265,5.05916666666667,1.12,14.62,3.79156589942691,124.535833333333,660
2,9,13,63.3333333333333,62,64,0.65133894727893,30.445,30.44,30.45,0.0052223296786699,66.9166666666667,59,70,3.80091695475838,113.563333333333,17.75,349.59,115.989934228899,7.96583333333333,4.5,16.87,4.02514021965432,1015.37333333333,750
31,10,10,53.8333333333333,53,55,0.717740562565273,30.4983333333333,30.49,30.5,0.00389249472080822,90.75,81,98,5.73862511250022,76.9866666666667,6.33,347.98,108.641827482733,6.84166666666667,2.25,12.37,3.12498969695271,751.203333333333,686
12,10,18,55.8333333333333,55,57,0.717740562565273,30.4541666666667,30.45,30.46,0.00514928650544518,37.5,33,44,4.42102415119557,133.710833333333,94.61,176.77,22.6550838999804,9.28,4.5,14.62,3.14884394370667,1.9725,706
30,10,17,48,48,48,0,30.4483333333333,30.44,30.45,0.00389249472080684,102,102,102,0,119.043333333333,0.11,151.83,40.6028036052446,4.4975,1.12,9,2.75530603810836,16.18,686
6,9,13,59.3333333333333,59,60,0.492365963917331,30.4058333333333,30.4,30.41,0.00514928650544518,76.75,75,79,1.42222616792382,56.9883333333333,4.59,357.75,97.6021390258648,5.99666666666667,0,11.25,2.85083826056106,981.899166666667,746
14,11,15,53.0833333333333,53,54,0.288675134594813,30.43,30.43,30.43,0,99,98,100,0.603022689155527,79.3533333333333,12.97,327.49,85.0217298783973,5.1525,2.25,10.12,2.81559012060931,281.908333333333,672
6,9,17,55.5,54,56,0.797724035217466,30.3916666666667,30.39,30.4,0.00389249472080684,90.8333333333333,89,93,1.52752523165195,46.2,10.97,128.9,29.7009601926206,3.46666666666667,1.12,4.5,1.12183561697566,216.5,746
20,10,16,53.5,52,55,1.16774841624228,30.4216666666667,30.42,30.43,0.00389249472080684,82.3333333333333,78,85,2.70801280154532,64.1966666666667,6.99,127.48,37.1212348769256,6.37333333333333,2.25,11.25,2.85227288422069,343.115833333333,697
18,10,8,55.4166666666667,55,56,0.514928650544437,30.45,30.45,30.45,0,98.6666666666667,97,100,0.984731927834662,90.7425,7.35,146.9,41.0109078893542,6.3725,1.12,13.5,3.33560441572166,394.018333333333,699
25,9,12,63.3333333333333,63,64,0.492365963917331,30.4733333333333,30.47,30.48,0.00492365963917408,54.3333333333333,43,67,7.20269309902816,155.535833333333,0.11,359.92,175.244070342341,8.34166666666667,4.5,11.25,2.46873480049023,1041.3375,724
22,11,9,48.8333333333333,48,49,0.389249472080761,30.44,30.44,30.44,0,102.583333333333,102,103,0.514928650544437,85.2433333333333,29.98,150.23,39.338338073999,5.99833333333333,2.25,11.25,2.9316077913705,387.9825,667
28,10,8,49.6666666666667,48,50,0.65133894727893,30.4083333333333,30.4,30.42,0.00834847109936852,101.5,101,102,0.522232967867094,90.445,2.56,163.11,51.0752287406438,6.18583333333333,1.12,12.37,3.12694581844891,288.698333333333,689
17,12,7,39.8333333333333,38,42,1.52752523165195,30.2733333333333,30.27,30.29,0.00651338947278949,92,89,94,1.80906806746658,117.959166666667,17.76,176.74,49.8532441651281,5.06083333333333,0,13.5,3.66873388696064,34.4966666666667,656
5,11,13,63.5833333333333,63,64,0.514928650544437,30.455,30.45,30.46,0.00522232967867175,31.4166666666667,26,37,3.28794860978788,66.3133333333333,8.49,336.41,90.4582094704845,8.99666666666667,4.5,12.37,2.95673448044947,865.615833333333,680
17,10,7,53.8333333333333,50,59,3.09936454875199,30.4658333333333,30.46,30.47,0.00514928650544335,21.4166666666667,17,25,2.81096338494744,162.108333333333,120.91,206.68,21.9777767232486,7.31,3.37,11.25,2.60642911418529,196.796666666667,700
2,9,10,63.1666666666667,62,64,0.834847109936722,30.47,30.47,30.47,0,43.6666666666667,37,51,4.73542420742244,64.0308333333333,14.6,183.15,48.682410946933,7.12333333333333,1.12,13.5,3.4374285667509,924.103333333333,750
20,9,8,60,57,62,1.47709789175199,30.4183333333333,30.41,30.42,0.00389249472080822,40.0833333333333,25,52,8.56481526981526,71.7383333333333,18.88,126.51,33.6381911829487,3.6525,1.12,7.87,2.09789992394992,562.365833333333,730
11,12,6,45,45,45,0,30.3925,30.39,30.4,0.00452267016866555,97.8333333333333,97,98,0.389249472080761,177.18,176.62,177.89,0.508741763390995,4.02916666666667,3.37,4.5,0.581869375115214,2.2575,657
19,9,14,65.75,64,66,0.621581560508061,30.4108333333333,30.41,30.42,0.00288675134594858,43.5833333333333,30,58,8.73299212842606,102.006666666667,0.58,359.92,151.232728680806,7.12416666666667,3.37,11.25,2.05462431130513,900.754166666667,731
27,11,16,51,50,53,1.12815214963553,30.4366666666667,30.43,30.44,0.00492365963917408,93,90,95,1.4142135623731,131.099166666667,51.93,350.13,79.9100982875965,6.0925,1.12,11.25,2.93649489574344,219.465,664
25,12,7,46.5,45,47,0.674199862463242,30.45,30.45,30.45,0,98.8333333333333,97,100,1.11464085804543,134.630833333333,21.77,207.03,42.8222320038071,12.0916666666667,4.5,18,4.10217422025605,44.6491666666667,656
28,11,9,57.25,56,59,0.753778361444409,30.4691666666667,30.46,30.47,0.00288675134594755,46.9166666666667,17,62,15.8714055821,90.1091666666667,25.29,193.14,56.4485286801305,5.24666666666667,2.25,7.87,1.75201356020766,618.345,663
21,11,11,58,57,59,0.852802865422442,30.4341666666667,30.43,30.44,0.00514928650544518,87.8333333333333,80,94,4.44835686381823,105.244166666667,0.2,359,115.264373227837,9.46666666666667,4.5,13.5,2.7742102343266,768.685,667
22,12,7,46.5833333333333,45,49,1.31137217055151,30.4333333333333,30.43,30.44,0.00492365963917408,35.8333333333333,31,39,2.65718009562883,186.509166666667,145.77,204.31,14.4594357103106,8.81083333333333,5.62,12.37,1.90860948114462,17.1808333333333,656
26,11,9,50.25,49,52,0.965307299163423,30.4683333333333,30.46,30.47,0.00389249472080684,68.0833333333333,58,77,5.91543948007451,73.3941666666667,18.71,136.03,34.1906772137279,8.81083333333333,3.37,14.62,3.64823359084,528.58,664
26,12,14,57.0833333333333,57,58,0.288675134594813,30.4233333333333,30.42,30.43,0.00492365963917233,32.5,29,37,2.06705763652765,145.428333333333,76.3,286.08,63.5224428247548,9.0925,2.25,16.87,4.87813325883058,548.91,656
2,10,16,54.0833333333333,54,55,0.288675134594813,30.4058333333333,30.4,30.41,0.00514928650544518,100.833333333333,100,101,0.389249472080761,68.3375,0.12,110.28,37.2680719127098,5.71583333333333,2.25,9,2.06109617054674,168.761666666667,716
18,12,16,44.8333333333333,44,45,0.389249472080761,30.3925,30.38,30.4,0.00866025403784406,102,102,102,0,277.075,253.45,299.89,15.8244319156975,5.6225,2.25,7.87,1.59099240041611,20.6025,656
8,9,11,57,57,57,NA,30.44,30.44,30.44,NA,76,76,76,NA,2.69,2.69,2.69,NA,3.37,3.37,3.37,NA,490.29,743
26,11,14,55,53,57,1.34839972492648,30.415,30.41,30.42,0.00522232967867175,75.5833333333333,49,85,10.3261216281229,101.571666666667,4.51,349.97,108.380409906565,7.21666666666667,1.12,14.62,3.82175193841619,690.169166666667,664
8,10,12,62.5833333333333,62,63,0.514928650544437,30.4041666666667,30.4,30.41,0.00514928650544518,66.8333333333333,65,70,1.40345893053447,81.305,0.55,336.79,124.346228257307,3.84083333333333,1.12,9,2.22372111697052,955.92,710
29,11,11,49.6666666666667,49,51,0.65133894727893,30.4258333333333,30.42,30.43,0.00514928650544335,96,91,99,2.69679944985297,69.3725,10.29,180.29,55.7519959895445,5.52916666666667,2.25,10.12,2.3232870848838,581.613333333333,662
5,12,14,45,45,45,0,30.3308333333333,30.33,30.34,0.00288675134594858,93,93,93,0,315.240833333333,288.65,356.48,20.3351833298991,8.34083333333333,3.37,13.5,2.85735560625661,73.8725,659
9,10,7,51.4166666666667,49,56,2.53908835942542,30.4175,30.41,30.43,0.00621581560508093,75.0833333333333,72,77,1.67648622440092,194.735833333333,186.09,207.16,6.88530379383026,7.96583333333333,3.37,12.37,2.9742728930655,217.145833333333,708
12,11,10,60.75,60,61,0.452267016866645,30.4975,30.49,30.5,0.00452267016866716,49.25,48,50,0.753778361444409,134.213333333333,0.44,353.02,130.910266514082,6.09166666666667,1.12,11.25,3.33992605615844,799.088333333333,674
