Day,Month,Hour,Temperature_mean,Temperature_min,Temperature_max,Temperature_std,Pressure_mean,Pressure_min,Pressure_max,Pressure_std,Humidity_mean,Humidity_min,Humidity_max,Humidity_std,WindDirection_mean,WindDirection_min,WindDirection_max,WindDirection_std,Speed_mean,Speed_min,Speed_max,Speed_std,Radiation_mean,SunDurationMinutes_mean,TimeSunRise_first,Proportion_Of_Day,Hour_Sin,Hour_Cos,Temp_Ratio,Wind_Energy,WindDir_Sin,WindDir_Cos,Humidity_Ratio,Time_To_Noon,Wind_Humidity_Interaction,Temp_Time_Interaction
8,11,12,61.333333333333336,59,63,1.581138830084189,30.413333333333338,30.41,30.42,0.0050000000000001,68.22222222222223,57,80,8.856886837057614,166.42777777777778,0.12,359.93,171.44233227077976,6.747777777777778,1.12,11.25,2.976943809420064,558.2800000000001,678.0,6.45,0.49115044247787604,1.2246467991473532e-16,-1.0,0.9735449735449736,45.532504938271614,0.23467086549605767,-0.9720748864605706,0.8527777777777779,0.10000000000000053,460.34839506172847,30.12389380530973
8,11,13,58.5,57,59,0.7559289460184542,30.3975,30.39,30.41,0.0070710678118652,83.375,81,86,1.7677669529663702,75.61125,5.43,359.91,115.94763306122294,4.92,2.25,7.87,2.1607538367100365,350.27250000000004,678.0,6.45,0.579646017699115,-0.2588190451025208,-0.9659258262890683,0.9915254237288136,24.2064,0.9686319726025139,0.2484997015132266,0.9694767441860465,0.8999999999999995,410.205,33.909292035398224
8,11,14,57.0,56,58,0.4472135954999579,30.39,30.39,30.39,0.0,86.45454545454545,85,88,0.9341987329938262,64.15181818181817,15.28,336.49,91.58251763499209,3.8836363636363633,1.12,5.62,1.3655568294821911,190.7927272727273,678.0,6.45,0.6681415929203539,-0.4999999999999998,-0.8660254037844388,0.9827586206896551,15.082631404958676,0.8999524536248339,0.43598805168793464,0.9824380165289256,1.8999999999999995,335.75801652892557,38.084070796460175
8,11,15,55.42857142857143,54,56,0.7867957924694439,30.390000000000004,30.39,30.39,0.0,91.14285714285714,88,95,2.3401261667248794,78.59714285714286,2.66,359.91,125.10200287689054,4.818571428571429,3.37,6.75,1.5545463279408194,87.91714285714285,678.0,6.45,0.756637168141593,-0.7071067811865471,-0.7071067811865479,0.9897959183673469,23.218630612244905,0.9802613169132609,0.19770622287495015,0.9593984962406015,2.9000000000000004,439.17836734693884,41.9393173198483
8,11,16,53.7,53,54,0.4830458915396476,30.398000000000003,30.39,30.4,0.0042163702135565,97.2,95,99,1.619327706865483,33.54,2.83,71.05,18.52871884999668,3.036,2.25,4.5,0.9255772973303382,36.733,678.0,6.45,0.8451327433628318,-0.8660254037844384,-0.5000000000000004,0.9944444444444445,9.217296000000001,0.5525190128883083,0.8335002941792699,0.9818181818181818,3.9000000000000004,295.0992,45.38362831858407
8,11,17,52.90909090909091,52,53,0.3015113445777634,30.41,30.41,30.41,0.0,98.9090909090909,98,99,0.3015113445777647,18.92909090909091,16.93,24.29,1.8480176110927873,0.9190909090909092,0.0,3.37,1.212381578097049,21.654545454545456,678.0,6.45,0.9336283185840708,-0.9659258262890683,-0.25881904510252063,0.9982847341337907,0.8447280991735538,0.32439773437543257,0.9459207736021481,0.9990817263544536,4.9,90.90644628099174,49.39742558326629
8,12,11,57.0,57,57,0.0,30.38666666666667,30.38,30.39,0.0050000000000009,86.88888888888889,86,89,1.0540925533894596,102.79,57.5,155.37,31.248151945355104,5.623333333333333,3.37,9.0,1.6883349786105837,374.10777777777776,659.0,6.75,0.3869499241274658,0.258819045102521,-0.9659258262890682,1.0,31.621877777777776,0.975188006960356,-0.22137829857664154,0.9762796504369537,1.2416666666666671,488.6051851851851,22.05614567526555
8,12,12,57.54545454545455,57,58,0.5222329678670934,30.37181818181818,30.36,30.38,0.0075075719352953,84.54545454545455,80,89,2.8412545244534617,88.75727272727273,59.44,123.13,21.888715398994567,5.111818181818182,3.37,7.87,1.4550795042321103,417.52818181818185,659.0,6.75,0.47799696509863426,1.2246467991473532e-16,-1.0,0.9921630094043887,26.13068512396695,0.9997647880554195,0.02168798202927805,0.9499489274770174,0.24166666666666714,432.18099173553725,27.506552627948682
8,12,13,57.666666666666664,57,58,0.5000000000000008,30.354444444444443,30.35,30.36,0.0052704627669459,89.22222222222223,87,93,1.8559214542766729,72.2088888888889,16.91,114.19,34.05170606755426,6.246666666666666,3.37,10.12,2.3942326536909477,385.5777777777778,659.0,6.75,0.5690440060698027,-0.2588190451025208,-0.9659258262890683,0.9942528735632183,39.020844444444435,0.9521768069689188,0.3055475875710267,0.959378733572282,0.7583333333333329,557.3414814814814,32.81487101669195
8,12,14,57.22222222222222,57,58,0.4409585518440976,30.34,30.34,30.34,0.0,93.11111111111111,89,95,2.088327347690278,89.15666666666667,9.19,359.85,105.39360334005094,6.497777777777778,3.37,9.0,1.9315652835056971,243.11,659.0,6.75,0.6600910470409711,-0.4999999999999998,-0.8660254037844388,0.9865900383141762,42.22111604938272,0.9998916783088595,0.014718411894368812,0.9801169590643275,1.7583333333333329,605.0153086419754,37.77187658067779
8,12,15,55.625,55,56,0.5175491695067651,30.34,30.34,30.34,0.0,95.0,92,98,2.3299294900428715,78.25625,40.38,129.22,27.816207987173847,7.0275,3.37,12.37,2.992021533535956,169.49875,659.0,6.75,0.7511380880121395,-0.7071067811865471,-0.7071067811865479,0.9933035714285714,49.38575625,0.9790676805287255,0.20353495263492596,0.9693877551020408,2.758333333333333,667.6125,41.78205614567526
8,12,16,54.333333333333336,53,55,0.7784989441615247,30.345,30.34,30.35,0.0052223296786714,97.83333333333331,97,99,0.8348471099367241,98.24166666666667,29.06,357.6,88.19609884521624,5.904166666666666,3.37,9.0,1.9859573296401696,92.5175,659.0,6.75,0.842185128983308,-0.8660254037844384,-0.5000000000000004,0.9878787878787879,34.85918402777777,0.9896722465079439,-0.1433486815144087,0.988215488215488,3.758333333333333,577.6243055555553,45.758725341426405
8,12,17,52.42857142857143,52,53,0.5345224838248489,30.361428571428572,30.35,30.37,0.0069006555934234,94.42857142857144,87,99,4.3149794459588815,96.04285714285712,2.63,336.44,113.05331275026629,2.73,0.0,4.5,1.7009997060552362,8.902857142857142,659.0,6.75,0.9332321699544764,-0.9659258262890683,-0.25881904510252063,0.9892183288409704,7.4529,0.9944434300497005,-0.10527233459454784,0.953823953823954,4.758333333333333,257.79,48.92802948189898
9,9,11,56.5,56,57,0.7071067811865476,30.4,30.4,30.4,0.0,74.0,73,75,1.4142135623730951,14.445,3.31,25.58,15.747268017024412,2.81,2.25,3.37,0.7919595949289333,956.32,742.0,6.15,0.3921832884097035,0.258819045102521,-0.9659258262890682,0.9912280701754386,7.896100000000001,0.24945053382028542,0.9683875418326976,0.9866666666666667,1.333333333333333,207.94,22.15835579514825
9,9,18,49.0,49,49,0.0,30.356666666666666,30.35,30.36,0.0057735026918953,99.33333333333331,99,100,0.5773502691896278,148.82,131.42,160.5,15.360677068410768,3.3733333333333335,2.25,4.5,1.125003703697607,1.6333333333333335,742.0,6.15,0.9582210242587602,-1.0,-1.8369701987210297e-16,1.0,11.37937777777778,0.5177283993663101,-0.8555450335836207,0.9933333333333332,5.666666666666667,335.0844444444444,46.95283018867925
9,10,7,51.416666666666664,49,56,2.5390883594254245,30.4175,30.41,30.43,0.0062158156050811,75.08333333333333,72,77,1.6764862244009218,194.73583333333332,186.09,207.16,6.885303793830251,7.965833333333332,3.37,12.37,2.9742728930655034,217.14583333333337,708.0,6.266666666666667,0.06214689265536725,0.9659258262890683,-0.25881904510252063,0.9181547619047619,63.45450069444443,-0.25436283350367744,-0.9671088609520546,0.975108225108225,5.166666666666665,598.1013194444444,3.1953860640301324
9,10,8,58.90909090909091,57,60,0.9438798074485386,30.430000000000003,30.43,30.43,0.0,60.90909090909091,54,69,4.657350007344207,253.79636363636365,208.0,300.26,35.43929013756547,3.27,2.25,4.5,0.787845162452623,512.6763636363637,708.0,6.266666666666667,0.14689265536723167,0.8660254037844387,-0.49999999999999983,0.9818181818181818,10.6929,-0.9602759771487998,-0.2790520519740321,0.8827404479578392,4.166666666666665,199.17272727272726,8.65331278890601
9,10,9,61.4,60,63,0.8432740427115673,30.440000000000005,30.44,30.44,0.0,52.4,50,55,1.429840705968482,291.886,239.67,350.11,36.56878729797373,3.374,2.25,4.5,1.0606622669089554,736.3149999999999,708.0,6.266666666666667,0.2316384180790961,0.7071067811865476,-0.7071067811865475,0.9746031746031746,11.383876,-0.927927364308034,0.372761058277746,0.9527272727272728,3.166666666666665,176.7976,14.222598870056501
9,10,10,64.2,63,65,0.6324555320336753,30.440000000000005,30.44,30.44,0.0,55.6,51,58,2.633122354417531,73.125,7.45,325.27,91.75521822884092,4.836,1.12,9.0,3.31552308592978,890.5690000000001,708.0,6.266666666666667,0.31638418079096053,0.49999999999999994,-0.8660254037844387,0.9876923076923078,23.386896000000004,0.9569403357322088,0.29028467725446233,0.9586206896551724,2.166666666666665,268.88160000000005,20.311864406779666
9,10,11,64.875,64,65,0.3535533905932744,30.43125,30.43,30.44,0.0035355339059331,58.5,56,60,1.195228609334393,103.49125,5.63,359.93,151.7520256807608,4.7787500000000005,1.12,7.87,2.3868235765791916,983.0375,708.0,6.266666666666667,0.40112994350282494,0.258819045102521,-0.9659258262890682,0.9980769230769231,22.836451562500006,0.9724055599730501,-0.23329686438848435,0.975,1.1666666666666652,279.55687500000005,26.02330508474577
9,10,12,64.66666666666667,64,65,0.5000000000000001,30.415555555555557,30.41,30.42,0.005270462766948,61.77777777777778,58,67,3.032234233110042,142.36444444444444,24.76,359.93,156.9904279813829,6.247777777777778,2.25,9.0,2.4591043988502084,1055.652222222222,708.0,6.266666666666667,0.4858757062146894,1.2246467991473532e-16,-1.0,0.9948717948717949,39.03472716049384,0.6106367108461841,-0.7919108582201368,0.9220563847429519,0.1666666666666652,385.97382716049384,31.41996233521658
9,10,13,63.18181818181818,62,65,0.8738628975053031,30.40363636363636,30.4,30.41,0.0050452497910958,64.72727272727273,63,66,1.1037127426019084,95.38363636363636,4.3,359.93,134.68946961605627,5.622727272727273,0.0,9.0,2.613404258468601,887.7354545454546,708.0,6.266666666666667,0.5706214689265539,-0.2588190451025208,-0.9659258262890683,0.972027972027972,31.615061983471076,0.9955888012716573,-0.0938239776521151,0.9807162534435263,0.8333333333333348,363.9438016528926,36.05290190035954
9,10,14,63.22222222222222,63,64,0.4409585518440976,30.39222222222222,30.39,30.4,0.0044095855184394,67.44444444444444,65,71,2.006932429798717,104.8288888888889,7.67,359.93,139.16453548268362,5.372222222222223,1.12,10.12,2.7420921655634487,665.0066666666667,708.0,6.266666666666667,0.6553672316384183,-0.4999999999999998,-0.8660254037844388,0.9878472222222222,28.860771604938275,0.9666944683729451,-0.25593320381917817,0.9499217527386541,1.8333333333333348,362.32654320987655,41.433772755806665
9,10,15,62.0,60,64,1.4142135623730954,30.389999999999997,30.39,30.39,0.0,77.2,71,82,3.76533899905145,86.064,0.14,336.54,133.00504561857795,6.861,0.0,10.12,3.244525132177794,474.009,708.0,6.266666666666667,0.7401129943502828,-0.7071067811865471,-0.7071067811865479,0.96875,47.073321,0.9976413466359435,0.06864214071852098,0.9414634146341464,2.8333333333333357,529.6692,45.88700564971753
9,10,16,60.44444444444444,60,61,0.5270462766947291,30.39,30.39,30.39,0.0,75.11111111111111,72,80,2.619372274250285,24.52777777777778,6.85,40.18,11.800860961999527,4.748888888888889,2.25,6.75,1.8468313705130504,319.03444444444443,708.0,6.266666666666667,0.8248587570621472,-0.8660254037844384,-0.5000000000000004,0.9908925318761385,22.551945679012345,0.41513435557671613,0.9097601149863104,0.9388888888888889,3.8333333333333357,356.69432098765435,49.85812931575645
9,10,17,59.22222222222222,57,60,0.9718253158075492,30.39222222222222,30.39,30.4,0.0044095855184391,72.77777777777777,71,74,1.3017082793177752,72.89,18.67,359.93,108.36680107394515,3.8722222222222222,2.25,6.75,1.5001064777023143,103.31666666666666,708.0,6.266666666666667,0.9096045197740116,-0.9659258262890683,-0.25881904510252063,0.987037037037037,14.994104938271605,0.9557416805229413,0.2942071381037246,0.9834834834834834,4.833333333333336,281.8117283950617,53.86880100439424
9,10,18,54.75,52,57,1.66904592079256,30.405,30.4,30.42,0.0075592894601857,81.75,75,88,5.365231988061121,121.12625,87.64,154.44,27.77727176642289,1.825,0.0,3.37,1.1926560993968762,2.30875,708.0,6.266666666666667,0.994350282485876,-1.0,-1.8369701987210297e-16,0.9605263157894737,3.330625,0.8560303455519578,-0.5169255724900789,0.9289772727272727,5.833333333333336,149.19375,54.44067796610171
9,11,7,46.714285714285715,45,49,1.4960264830861911,30.437142857142856,30.43,30.44,0.004879500364744,58.0,56,60,1.2909944487358036,176.5142857142857,173.87,179.66,1.9354143151864305,4.498571428571429,2.25,6.75,1.7173761825473628,98.32285714285716,677.0,6.466666666666667,0.04726735598227473,0.9659258262890683,-0.25881904510252063,0.9533527696793003,20.237144897959187,0.060799669945393,-0.9981499887965392,0.9666666666666667,5.108333333333333,260.9171428571429,2.208060772314834
9,11,8,53.54545454545455,51,55,1.035725481354626,30.453636363636363,30.45,30.46,0.0050452497910958,53.09090909090909,50,56,2.0714509627092537,319.6054545454545,176.55,345.5,47.75585249236712,1.9409090909090911,0.0,3.37,1.4293736708464624,430.4218181818182,677.0,6.466666666666667,0.13589364844903987,0.8660254037844387,-0.49999999999999983,0.9735537190082645,3.7671280991735547,-0.6480473998489417,0.7616000049560308,0.9480519480519481,4.108333333333333,103.04462809917356,7.276487176044044
9,11,9,57.833333333333336,56,59,1.329160135825126,30.46666666666667,30.46,30.47,0.0051639777949426,44.666666666666664,42,48,2.4221202832779927,275.32166666666666,3.01,357.34,134.34422911560685,3.185,1.12,5.62,1.9385742183367656,653.6850000000001,677.0,6.466666666666667,0.22451994091580502,0.7071067811865476,-0.7071067811865475,0.980225988700565,10.144225,-0.9956896966214934,0.0927471187789587,0.9305555555555555,3.1083333333333334,142.26333333333332,12.984736582964057
9,11,10,60.90909090909091,60,62,0.7006490497453721,30.469999999999995,30.47,30.47,0.0,39.27272727272727,36,43,2.101947149236112,321.0254545454546,284.91,354.98,23.234421604006567,6.95,3.37,12.37,2.792561548113129,795.6072727272727,677.0,6.466666666666667,0.31314623338257014,0.49999999999999994,-0.8660254037844387,0.9824046920821113,48.3025,-0.6289750697176557,0.7774254701729744,0.9133192389006343,2.1083333333333334,272.94545454545454,19.07345239693836
9,11,11,62.666666666666664,62,63,0.5163977794943216,30.459999999999997,30.46,30.46,0.0,37.333333333333336,37,38,0.516397779494321,314.71,275.36,335.89,23.185028790148184,4.871666666666667,3.37,6.75,1.3635456232435597,872.2950000000001,677.0,6.466666666666667,0.4017725258493353,0.258819045102521,-0.9659258262890682,0.9947089947089947,23.733136111111115,-0.7106766975124699,0.7035187500079648,0.9824561403508772,1.1083333333333334,181.8755555555556,25.177744953225012
9,11,12,63.1,63,64,0.3162277660168381,30.445,30.44,30.45,0.0052704627669459,41.6,39,45,2.011080417199781,262.761,0.12,359.93,139.75590676843206,6.859999999999999,2.25,12.37,3.202100005378415,882.676,677.0,6.466666666666667,0.49039881831610044,1.2246467991473532e-16,-1.0,0.9859375,47.05959999999999,-0.9920291598603205,-0.12600851553298606,0.9244444444444445,0.10833333333333339,285.376,30.944165435745937
9,11,13,63.875,63,65,0.6408699444616555,30.425,30.42,30.43,0.0053452248382487,46.875,44,50,2.474873734152916,314.8225,289.69,330.62,13.698405277361934,7.7325,4.5,12.37,2.4359143193939663,838.52375,677.0,6.466666666666667,0.5790251107828656,-0.2588190451025208,-0.9659258262890683,0.9826923076923076,59.79155625,-0.7092939726240849,0.7049128034013454,0.9375,0.8916666666666666,362.4609375,36.985228951255536
9,11,14,63.083333333333336,62,65,0.9003366373785179,30.41416666666667,30.41,30.42,0.0051492865054446,64.5,49,72,6.694638288823514,313.33250000000004,31.24,358.3,89.93325829595675,7.308333333333334,3.37,10.12,2.2245156095136074,722.725,677.0,6.466666666666667,0.6676514032496307,-0.4999999999999998,-0.8660254037844388,0.9705128205128205,53.41173611111112,-0.727383622476151,0.6862310585753695,0.8958333333333334,1.8916666666666666,471.3875,42.1176760216642
9,11,15,61.77777777777778,60,63,0.9718253158075496,30.41111111111111,30.41,30.42,0.0033333333333338,64.66666666666667,60,72,4.031128874149274,314.97444444444443,288.66,349.9,22.273658271100803,8.747777777777777,3.37,13.5,3.2694142356765443,491.4411111111111,677.0,6.466666666666667,0.7562776957163959,-0.7071067811865471,-0.7071067811865479,0.980599647266314,76.52361604938271,-0.7074221006778525,0.7067913210223611,0.8981481481481483,2.8916666666666666,565.6896296296296,46.72115542425735
9,11,16,59.1,58,61,0.8755950357709141,30.420000000000005,30.42,30.42,0.0,71.6,66,75,2.913569784454954,312.916,284.69,344.81,17.242490281601192,8.772,5.62,13.5,2.6416863301055753,255.706,677.0,6.466666666666667,0.844903988183161,-0.8660254037844384,-0.5000000000000004,0.9688524590163935,76.947984,-0.732352777100042,0.6809254069821864,0.9546666666666666,3.8916666666666666,628.0752,49.93382570162482
9,11,17,55.81818181818182,54,58,1.537412229571615,30.430000000000003,30.43,30.43,0.0,79.54545454545455,71,87,5.98938454874349,296.6963636363636,273.01,317.31,15.682484670948853,6.952727272727273,4.5,11.25,1.8710429760381824,34.958181818181814,677.0,6.466666666666667,0.9335302806499262,-0.9659258262890683,-0.25881904510252063,0.9623824451410659,48.34041652892562,-0.8933999032409968,0.4492622985394807,0.9143155694879833,4.891666666666667,553.0578512396695,52.10796293809588
9,12,7,49.25,49,50,0.4522670168666461,30.39333333333333,30.38,30.4,0.0065133894727888,88.08333333333333,87,90,1.0836246694508334,232.54583333333335,206.77,264.59,19.59836006976712,5.528333333333333,3.37,7.87,1.395647997646016,33.36416666666667,658.0,6.766666666666667,0.021276595744680854,0.9659258262890683,-0.25881904510252063,0.985,30.562469444444446,-0.7938400605870597,-0.6081265971877348,0.9787037037037036,5.250000000000001,486.95402777777775,1.0478723404255321
9,12,8,50.875,50,52,0.8345229603962795,30.4075,30.4,30.41,0.0046291004988621,88.5,86,90,1.6035674514745464,207.18625,207.07,207.23,0.0690626010018579,2.38875,0.0,3.37,1.1130195416074238,97.0,658.0,6.766666666666667,0.11246200607902734,0.8660254037844387,-0.49999999999999983,0.9783653846153846,5.7061265625,-0.45688446929135507,-0.8895260433064098,0.9833333333333333,4.250000000000001,211.404375,5.7215045592705165
9,12,9,52.2,52,53,0.4216370213557828,30.413,30.41,30.42,0.004830458915397,93.9,92,95,1.1972189997378655,300.671,280.31,306.73,8.033096054587057,1.911,0.0,4.5,1.7629359980819874,155.029,658.0,6.766666666666667,0.20364741641337383,0.7071067811865476,-0.7071067811865475,0.9849056603773585,3.651921,-0.8601105704377863,0.510107642190534,0.988421052631579,3.250000000000001,179.4429,10.630395136778114
9,12,10,54.1,53,55,0.7378647873726212,30.412,30.41,30.42,0.0042163702135577,79.8,59,92,12.769755936064977,280.643,129.77,335.34,84.12122113685437,3.373,0.0,7.87,2.052743692394807,165.96800000000002,658.0,6.766666666666667,0.2948328267477203,0.49999999999999994,-0.8660254037844387,0.9836363636363636,11.377129000000002,-0.9827970184099866,0.18468898344092022,0.8673913043478261,2.250000000000001,269.16540000000003,15.950455927051669
9,12,11,55.0,54,56,0.7745966692414836,30.401818181818182,30.39,30.41,0.0087386289750535,75.18181818181819,64,83,5.741396725853074,324.92272727272723,294.71,335.32,12.048577584851332,2.963636363636364,0.0,6.75,2.3739725050104212,175.48090909090908,658.0,6.766666666666667,0.3860182370820668,0.258819045102521,-0.9659258262890682,0.9821428571428571,8.78314049586777,-0.5746806748527127,0.8183777379369693,0.9058050383351589,1.2500000000000009,222.81157024793393,21.231003039513674
9,12,12,53.09090909090909,53,54,0.3015113445777638,30.386363636363637,30.38,30.4,0.0067419986246335,92.9090909090909,87,95,2.467976720090586,312.9590909090909,297.69,336.34,12.467591150294805,4.805454545454546,2.25,9.0,1.9544020243356464,264.91,658.0,6.766666666666667,0.4772036474164133,1.2246467991473532e-16,-1.0,0.9831649831649832,23.092393388429755,-0.7318404608484753,0.6814760009458083,0.9779904306220095,0.2500000000000009,446.4704132231405,25.335175462835036
9,12,13,53.22222222222222,53,54,0.4409585518440982,30.36555555555556,30.36,30.37,0.0052704627669477,93.88888888888889,93,95,0.927960727138338,337.8088888888889,329.81,350.83,6.191856434956408,3.373333333333333,2.25,4.5,0.9742817867537092,171.63555555555553,658.0,6.766666666666667,0.5683890577507598,-0.2588190451025208,-0.9659258262890683,0.98559670781893,11.379377777777776,-0.3776971423595412,0.9259291920300583,0.9883040935672515,0.7499999999999991,316.71851851851847,30.250928740290437
9,12,14,52.9,52,54,0.7378647873726221,30.361,30.36,30.37,0.00316227766017,95.4,93,97,1.5776212754932313,349.33000000000004,336.19,359.08,6.753619605646866,4.947,3.37,6.75,1.0870863197863667,68.914,658.0,6.766666666666667,0.6595744680851062,-0.4999999999999998,-0.8660254037844388,0.9796296296296296,24.472809,-0.18515209510114988,0.9827098766572232,0.9835051546391753,1.7499999999999991,471.9438,34.89148936170212
9,12,15,52.0,52,52,0.0,30.36,30.36,30.36,0.0,97.375,96,98,0.7440238091428445,297.76375,243.35,350.88,42.7633086844652,4.91875,2.25,7.87,1.895170082830864,115.54625,658.0,6.766666666666667,0.7507598784194528,-0.7071067811865471,-0.7071067811865479,1.0,24.194101562500002,-0.8848758725167889,0.4658268887018562,0.9936224489795918,2.75,478.96328125,39.03951367781155
9,12,16,52.0,52,52,0.0,30.36888888888889,30.36,30.37,0.0033333333333346,97.55555555555556,97,98,0.5270462766947284,258.6244444444444,237.24,315.49,31.983711522863914,3.4966666666666666,1.12,6.75,1.903903884128608,29.663333333333338,658.0,6.766666666666667,0.8419452887537994,-0.8660254037844384,-0.5000000000000004,1.0,12.226677777777777,-0.9803554131503666,-0.19723910339173142,0.9954648526077098,3.75,341.11925925925925,43.78115501519757
9,12,17,52.0,52,52,0.0,30.38875,30.38,30.4,0.0064086994446171,94.25,91,97,2.1213203435596424,262.09,201.92,351.94,60.75821214335676,5.2,2.25,7.87,1.796902096068994,6.1975,658.0,6.766666666666667,0.9331306990881458,-0.9659258262890683,-0.25881904510252063,1.0,27.040000000000003,-0.9904854595534361,-0.13761742045692602,0.9716494845360825,4.75,490.1,48.52279635258358
10,9,13,62.8,62,63,0.4472135954999571,30.369999999999997,30.37,30.37,0.0,72.2,68,78,3.898717737923585,222.46,5.19,359.28,185.6329406382391,6.523999999999999,2.25,11.25,3.5932756643486177,971.582,741.0,6.15,0.5546558704453441,-0.2588190451025208,-0.9659258262890683,0.9968253968253967,42.562575999999986,-0.6750753263391345,-0.7377488080424875,0.9256410256410257,0.6749999999999998,471.03279999999995,34.83238866396761
10,9,14,59.57142857142857,58,60,0.7867957924694425,30.359999999999996,30.36,30.36,0.0,84.71428571428571,82,89,2.4299715851758235,78.38428571428572,5.3,359.36,125.47314119724892,8.192857142857143,5.62,13.5,3.3591701072621807,394.0157142857143,741.0,6.15,0.6356275303643725,-0.4999999999999998,-0.8660254037844388,0.9928571428571428,67.12290816326531,0.9795200639150922,0.20134657779007253,0.9518459069020866,1.6749999999999998,694.0520408163266,37.86524002313476
10,9,15,56.25,55,58,1.035098339013531,30.36,30.36,30.36,0.0,94.375,91,97,1.9226098333849664,29.2925,0.87,58.21,22.734534931936228,5.48125,2.25,7.87,1.8470705570868544,287.95625,741.0,6.15,0.7165991902834008,-0.7071067811865471,-0.7071067811865479,0.9698275862068966,30.044101562500003,0.48926829395563365,0.8721333249737356,0.9729381443298969,2.675,517.29296875,40.308704453441294
10,9,16,55.0,55,55,0.0,30.3625,30.36,30.37,0.0046291004988639,94.875,94,96,0.8345229603962807,75.28375,2.25,358.64,117.54444556817036,7.03,4.5,11.25,1.9718229419209308,153.99375,741.0,6.15,0.7975708502024291,-0.8660254037844384,-0.5000000000000004,1.0,49.4209,0.9671957440601954,0.25403226698954,0.98828125,3.675,666.97125,43.8663967611336
10,9,17,55.0,55,55,0.0,30.374,30.37,30.38,0.0051639777949424,89.1,85,93,2.884826203122509,62.626,16.41,116.56,28.1625283744987,4.497,2.25,7.87,1.590206485544147,76.224,741.0,6.15,0.8785425101214575,-0.9659258262890683,-0.25881904510252063,1.0,20.223008999999998,0.8880241257571505,0.45979685957306027,0.9580645161290322,4.675,400.68269999999995,48.31983805668016
10,9,18,52.333333333333336,51,54,1.1180339887498951,30.39111111111111,30.39,30.4,0.0033333333333325,95.55555555555556,89,98,2.7436796055257235,68.07444444444444,20.97,128.98,36.75270470016836,3.6222222222222222,1.12,6.75,1.9315652835056971,8.372222222222224,741.0,6.15,0.9595141700404858,-1.0,-1.8369701987210297e-16,0.9691358024691359,13.120493827160495,0.9276697983983803,0.37340158695365566,0.9750566893424036,5.675,346.12345679012344,50.21457489878542
10,10,7,52.333333333333336,49,55,2.6583202716502523,30.416666666666668,30.41,30.42,0.0051639777949436,62.666666666666664,59,68,3.3266599866332407,197.345,193.68,198.1,1.7955918244411733,2.435,0.0,6.75,2.4048014471053527,271.16,707.0,6.266666666666667,0.06223479490806223,0.9659258262890683,-0.25881904510252063,0.9515151515151515,5.929225000000001,-0.2981246496612251,-0.954526947374652,0.9215686274509803,5.158333333333334,152.59333333333333,3.256954266855257
10,10,8,59.0,57,61,1.3333333333333333,30.435,30.42,30.44,0.0070710678118661,51.4,47,57,3.8064273129653863,182.715,0.11,358.32,160.7633525990575,2.3600000000000003,1.12,3.37,0.8297255235585105,540.35,707.0,6.266666666666667,0.14710042432814707,0.8660254037844387,-0.49999999999999983,0.9672131147540983,5.569600000000001,-0.04736795785008665,-0.9988775082907375,0.9017543859649123,4.158333333333334,121.30400000000002,8.678925035360677
10,10,9,61.5,61,63,0.8366600265340751,30.445000000000004,30.44,30.45,0.0054772255750502,44.0,43,45,1.095445115010332,74.77499999999999,4.59,359.93,140.028186269765,4.496666666666667,2.25,6.75,1.7428444183766565,761.855,707.0,6.266666666666667,0.23196605374823193,0.7071067811865476,-0.7071067811865475,0.9761904761904762,20.220011111111113,0.9649020010024225,0.2626102215480596,0.9777777777777777,3.158333333333334,197.85333333333335,14.265912305516263
10,10,10,62.2,62,63,0.4216370213557833,30.443,30.44,30.45,0.004830458915396,49.7,43,54,3.743141876967946,103.093,3.8,359.93,136.51619635698097,5.735,2.25,9.0,2.2780900869905136,875.9190000000001,707.0,6.266666666666667,0.3168316831683168,0.49999999999999994,-0.8660254037844387,0.9873015873015873,32.890225,0.9740036506910577,-0.22653231213337344,0.9203703703703704,2.158333333333334,285.02950000000004,19.706930693069303
10,10,11,62.75,62,64,0.621581560508061,30.433333333333337,30.43,30.44,0.0049236596391742,53.0,50,59,2.4494897427831783,52.23083333333333,0.1,306.15,82.79273985060341,5.623333333333334,2.25,9.0,2.035705521360339,1017.8375,707.0,6.266666666666667,0.40169731258840163,0.258819045102521,-0.9659258262890682,0.98046875,31.621877777777783,0.7904847297006767,0.612481748389328,0.8983050847457628,1.158333333333334,298.0366666666667,25.206506364922202
10,10,12,62.90909090909091,62,63,0.3015113445777632,30.42,30.41,30.43,0.0063245553203364,62.54545454545455,58,69,3.503245248726853,70.2009090909091,0.12,349.93,106.9885052194436,5.213636363636364,2.25,7.87,1.6119073963926882,1017.0054545454544,707.0,6.266666666666667,0.4865629420084865,1.2246467991473532e-16,-1.0,0.9985569985569985,27.182004132231405,0.9408861434648915,0.33872299159602903,0.9064558629776022,0.1583333333333341,326.08925619834713,30.609232351806604
