"Day","Month","Hour","Temperature_mean","Temperature_min","Temperature_max","Temperature_std","Pressure_mean","Pressure_min","Pressure_max","Pressure_std","Humidity_mean","Humidity_min","Humidity_max","Humidity_std","WindDirection_mean","WindDirection_min","WindDirection_max","WindDirection_std","Speed_mean","Speed_min","Speed_max","Speed_std","Radiation_mean","SunDurationMinutes_mean","TimeSunRise_first","TimeSunSet_first","Proportion_Of_Day","Hour_Sin","Hour_Cos","Temp_Amplitude","Temp_Ratio","Wind_Energy","WindDir_Sin","WindDir_Cos","Humidity_Ratio","Time_To_Noon","Wind_Humidity_Interaction","Temp_Time_Interaction"
17,10,16,59.8,59,61,0.632455532033674,30.413,30.41,30.42,0.00483045891539617,76.8,72,82,3.55277669185979,87.169,23.25,326.5,85.7309143580463,8.548,3.37,15.75,3.94087638307352,367.478,700,6.3,17.9666666666667,0.831428571428572,-0.866025403784438,-0.5,2,0.980327868852459,73.068304,0.998779560879826,0.049390168745429,0.936585365853658,3.86666666666667,656.4864,49.7194285714286
17,10,17,57.3,55,59,1.15950180872841,30.425,30.42,30.43,0.00527046276694596,88.4,83,95,4.19523539268061,107.197,23.65,359.93,96.4091105711027,7.76,3.37,11.25,2.72735117732287,118.404,700,6.3,17.9666666666667,0.917142857142857,-0.965925826289068,-0.258819045102521,4,0.971186440677966,60.2176,0.955293844050155,-0.295658031380643,0.930526315789474,4.86666666666667,685.984,52.5522857142857
17,11,7,54.1111111111111,53,57,1.53659074288215,30.4388888888889,30.43,30.45,0.00600925212577389,17.5555555555556,15,19,1.58989866902824,160.85,126.67,183.45,16.5494576950425,7.25,4.5,11.25,2.45903944661325,80.23,671,6.53333333333333,17.7166666666667,0.0417287630402385,0.965925826289068,-0.258819045102521,4,0.949317738791423,52.5625,0.328042397768121,-0.944663000898491,0.923976608187135,5.125,127.277777777778,2.25798973339957
17,11,8,59.0909090909091,58,61,0.943879807448539,30.4536363636364,30.45,30.46,0.00504524979109573,18.4545454545455,13,25,4.8859725002017,100.648181818182,36.74,168.37,50.5861095199427,10.02,3.37,18,4.51394505947957,440.404545454545,671,6.53333333333333,17.7166666666667,0.131147540983607,0.866025403784439,-0.5,3,0.968703427719821,100.4004,0.982780311158083,-0.184777866639977,0.738181818181818,4.125,184.914545454545,7.74962742175857
17,11,9,57.8888888888889,57,59,0.600925212577332,30.4633333333333,30.46,30.47,0.0049999999999988,23.5555555555556,22,25,1.0137937550497,70.7622222222222,0.11,211,64.1544865496128,6.62111111111111,3.37,9,1.72956963176136,600.892222222222,671,6.53333333333333,17.7166666666667,0.220566318926975,0.707106781186548,-0.707106781186547,2,0.981167608286252,43.839112345679,0.944159327867622,0.329489246562858,0.942222222222222,3.125,155.963950617284,12.7683391289949
17,11,10,59.9,58,62,1.44913767461894,30.457,30.45,30.47,0.00674948557710537,21,20,22,0.816496580927726,102.945,5.04,359.93,107.465457525249,6.184,3.37,10.12,1.6984384985431,761.208,671,6.53333333333333,17.7166666666667,0.309985096870343,0.5,-0.866025403784439,4,0.966129032258064,38.241856,0.974585553337315,-0.224015622727969,0.954545454545455,2.125,129.864,18.5681073025335
17,11,11,59.4285714285714,59,61,0.786795792469443,30.45,30.44,30.46,0.00577350269189698,25.7142857142857,21,31,3.59231985000806,78.6842857142857,10.67,327.65,111.618034662436,9.96285714285714,6.75,13.5,2.28889139312546,825.45,671,6.53333333333333,17.7166666666667,0.399403874813711,0.258819045102521,-0.965925826289068,2,0.97423887587822,99.2585224489796,0.980560880295304,0.196215086154194,0.829493087557604,1.125,256.187755102041,23.7360017032148
17,11,12,60.7,60,61,0.483045891539648,30.432,30.42,30.44,0.00632455532033709,29,26,33,2.16024689946929,163.513,38.88,359.91,139.027629072626,9.787,4.5,13.5,3.75215804571183,902.397,671,6.53333333333333,17.7166666666667,0.488822652757079,1.22460635382238e-16,-1,1,0.995081967213115,95.785369,0.283797788098201,-0.958884151225042,0.878787878787879,0.124999999999999,283.823,29.6715350223547
17,11,13,61.2,61,62,0.421637021355785,30.417,30.41,30.42,0.004830458915397,26.8,25,29,1.47572957474524,50.541,16.6,97,34.8895076395946,9.56,5.62,15.75,3.48976280633003,838.731,671,6.53333333333333,17.7166666666667,0.578241430700447,-0.258819045102521,-0.965925826289068,1,0.987096774193548,91.3936,0.772079553818121,0.635525894496842,0.924137931034483,0.875000000000001,256.208,35.3883755588674
17,11,14,60.5,60,61,0.527046276694729,30.41,30.41,30.41,0,33.1,30,38,2.46981780704569,77.326,7.03,359.93,102.372092790087,6.072,3.37,9,2.44346202480551,692.059,671,6.53333333333333,17.7166666666667,0.667660208643815,-0.5,-0.866025403784439,1,0.991803278688525,36.869184,0.97563420654369,0.219403498198786,0.871052631578947,1.875,200.9832,40.3934426229508
17,11,15,59.1111111111111,58,60,0.600925212577332,30.4022222222222,30.4,30.41,0.00440958551844169,42.2222222222222,38,47,3.03223423311004,91.1222222222222,6.58,359.9,108.284560623592,5.74777777777778,2.25,11.25,3.30137387226052,385.007777777778,671,6.53333333333333,17.7166666666667,0.757078986587183,-0.707106781186547,-0.707106781186548,2,0.985185185185185,33.036949382716,0.999808191175341,-0.0195852204147071,0.898345153664303,2.875,242.683950617284,44.7517800960424
17,11,16,58.4,58,59,0.516397779494322,30.4,30.4,30.4,0,31.7,27,36,2.75075747143703,106.884,31.29,354.22,93.1502120472329,5.398,2.25,7.87,1.572102625997,268.483,671,6.53333333333333,17.7166666666667,0.846497764530552,-0.866025403784438,-0.5,1,0.989830508474576,29.138404,0.956894726116143,-0.290434989509033,0.880555555555556,3.875,171.1166,49.4354694485842
17,11,17,56.7,55,58,1.05934990547138,30.408,30.4,30.42,0.00632455532033748,21,18,24,2.44948974278318,96.316,59.44,145.01,33.6442480472765,4.159,1.12,7.87,2.1895075549843,37.074,671,6.53333333333333,17.7166666666667,0.93591654247392,-0.965925826289068,-0.258819045102521,3,0.977586206896552,17.297281,0.993930273099522,-0.110011873069727,0.875,4.875,87.339,53.0664679582712
17,12,7,39.8888888888889,38,42,1.45296631451356,30.2733333333333,30.27,30.29,0.00707106781186525,92,89,94,1.6583123951777,115.376666666667,17.76,176.74,53.866125719231,5.37333333333333,1.12,13.5,3.76428612089995,34.7266666666667,656,6.85,17.7833333333333,0.013719512195122,0.965925826289068,-0.258819045102521,4,0.94973544973545,28.8727111111111,0.903509898992256,-0.428567220425225,0.978723404255319,5.31666666666667,494.346666666667,0.547256097560977
17,12,8,43.7777777777778,43,45,0.666666666666666,30.2933333333333,30.28,30.31,0.0122474487139147,96.8888888888889,94,98,1.36422546197874,100.59,34.77,150.49,40.2097590766222,2.74777777777778,1.12,4.5,1.2726721669167,125.086666666667,656,6.85,17.7833333333333,0.105182926829268,0.866025403784439,-0.5,2,0.97283950617284,7.55028271604938,0.982967439745747,-0.183779793230083,0.988662131519274,4.31666666666667,266.229135802469,4.60467479674797
17,12,9,48.8888888888889,46,50,1.26929551764399,30.3044444444444,30.3,30.31,0.00527046276694609,87.6666666666667,85,94,2.95803989154981,62.4322222222222,0.27,154.81,54.1263465831978,4.87222222222222,1.12,6.75,1.94879948800395,409.221111111111,656,6.85,17.7833333333333,0.196646341463415,0.707106781186548,-0.707106781186547,4,0.977777777777778,23.7385493827161,0.886463989292419,0.462797575282942,0.932624113475177,3.31666666666667,427.131481481482,9.61382113821138
17,12,13,56.75,55,59,1.6583123951777,30.2508333333333,30.24,30.26,0.00792961461098875,78.1666666666667,74,81,2.5524794837866,71.1058333333333,0.27,336.39,88.589239081621,5.05916666666667,1.12,9,2.64962590269691,669.5125,656,6.85,17.7833333333333,0.5625,-0.258819045102521,-0.965925826289068,4,0.961864406779661,25.5951673611111,0.946118332239324,0.323821094743194,0.965020576131687,0.683333333333333,395.458194444444,31.921875
17,12,14,58.8333333333333,56,60,1.47196014438797,30.2433333333333,30.24,30.25,0.0051639777949427,73.6666666666667,69,79,3.98329846567724,175.003333333333,0.57,359.88,185.481574682411,9.745,5.62,12.37,2.63035168751253,794.886666666667,656,6.85,17.7833333333333,0.653963414634146,-0.5,-0.866025403784439,4,0.980555555555556,94.965025,0.0870977863419537,-0.99619976692144,0.932489451476793,1.68333333333333,717.881666666667,38.4748475609756
17,12,16,53.5,53,55,0.707106781186548,30.251,30.25,30.26,0.00316227766016897,82,79,84,1.63299316185545,107.349,5.63,174.01,59.1319671863987,5.397,2.25,11.25,3.17328798987212,94.372,656,6.85,17.7833333333333,0.836890243902439,-0.866025403784438,-0.5,2,0.972727272727273,29.127609,0.954506132021673,-0.298191287486782,0.976190476190476,3.68333333333333,442.554,44.7736280487805
17,12,17,50.75,49,52,0.886405260427918,30.26625,30.26,30.28,0.00916125381312832,90.75,87,95,2.76457178290909,118.45125,1.25,159.74,50.1165297617178,5.4825,2.25,11.25,2.84945483507685,7.59875,656,6.85,17.7833333333333,0.928353658536585,-0.965925826289068,-0.258819045102521,3,0.975961538461538,30.05780625,0.879222784088329,-0.476410847840357,0.955263157894737,4.68333333333333,497.536875,47.1139481707317
18,9,7,55.375,51,58,2.38671920665766,30.45625,30.45,30.46,0.00517549169506871,90.875,84,97,4.38951673226759,125.93625,50.01,170.43,40.2988131471813,3.23,1.12,5.62,1.94321530312153,303.615,732,6.18333333333333,18.3833333333333,0.0669398907103825,0.965925826289068,-0.258819045102521,7,0.954741379310345,10.4329,0.80967049119655,-0.586884737989955,0.936855670103093,5.28333333333333,293.52625,3.70679644808743
18,9,8,60.5555555555556,59,62,0.881917103688197,30.4722222222222,30.47,30.48,0.00440958551844179,78.2222222222222,72,83,3.83333333333333,68.0644444444444,36.81,96.63,16.2348060591366,4.62222222222222,3.37,6.75,1.18677902089835,526.833333333333,732,6.18333333333333,18.3833333333333,0.148907103825137,0.866025403784439,-0.5,3,0.976702508960574,21.3649382716049,0.927604613398247,0.373563490189136,0.94243641231593,4.28333333333333,361.560493827161,9.01715239829994
18,9,9,62.5555555555556,62,63,0.52704627669473,30.48,30.48,30.48,0,61.1111111111111,54,67,4.9860917672172,54.2088888888889,11.98,122.45,37.8001833475859,3.99777777777778,2.25,6.75,1.69715038946006,755.065555555556,732,6.18333333333333,18.3833333333333,0.230874316939891,0.707106781186548,-0.707106781186547,1,0.99294532627866,15.9822271604938,0.811154559783188,0.584831839200759,0.912106135986733,3.28333333333333,244.308641975309,14.4424711596843
18,9,10,62.875,62,63,0.353553390593274,30.48125,30.48,30.49,0.00353553390593184,55.375,52,60,2.38671920665766,60.28,12.96,171,51.8754993091289,5.34125,2.25,9,2.67150272051411,913.24875,732,6.18333333333333,18.3833333333333,0.312841530054645,0.5,-0.866025403784439,1,0.998015873015873,28.5289515625,0.868458513820212,0.495761847839453,0.922916666666667,2.28333333333333,295.77171875,19.6699112021858
18,9,11,62,62,62,0,30.479,30.47,30.48,0.00316227766016881,64.2,59,70,3.0840089349921,47.089,12.1,78.2,23.3795829494217,5.174,2.25,9,2.7647792758997,1006.978,732,6.18333333333333,18.3833333333333,0.394808743169399,0.258819045102521,-0.965925826289068,0,1,26.770276,0.732412196262935,0.680861494553264,0.917142857142857,1.28333333333333,332.1708,24.4781420765027
18,9,12,62,61,63,0.53452248382485,30.46375,30.46,30.47,0.00517549169506661,77.5,76,80,1.30930734141595,73.39625,0.22,359.43,117.522605477475,6.325,3.37,7.87,1.46589806700778,1035.82,732,6.18333333333333,18.3833333333333,0.476775956284153,1.22460635382238e-16,-1,2,0.984126984126984,40.005625,0.95830387415265,0.285751088858857,0.96875,0.283333333333333,490.1875,29.5601092896175
18,9,13,62,62,62,0,30.45,30.44,30.46,0.00500000000000041,82.1111111111111,80,84,1.36422546197874,128.696666666667,3.33,348.28,158.838743778085,6.49777777777778,3.37,9,1.9315652835057,1010.59888888889,732,6.18333333333333,18.3833333333333,0.558743169398907,-0.258819045102521,-0.965925826289068,0,1,42.2211160493827,0.780466781160829,-0.625197251676985,0.977513227513228,0.716666666666667,533.53975308642,34.6420765027322
18,9,14,59,56,62,2.53859103528797,30.437,30.43,30.44,0.00483045891539715,90.2,84,97,5.15967268557049,106.833,20.02,359.86,129.964895093508,5.736,2.25,7.87,1.79323543722885,537.706,732,6.18333333333333,18.3833333333333,0.640710382513661,-0.5,-0.866025403784439,6,0.951612903225806,32.901696,0.957152868391769,-0.289583125422405,0.929896907216495,1.71666666666667,517.3872,37.801912568306
18,9,15,55.125,55,56,0.353553390593275,30.42625,30.42,30.43,0.00517549169506657,98.875,98,100,0.834522960396281,96.8375,1.92,359.92,155.786441345654,3.3725,1.12,5.62,1.69989705570661,191.01625,732,6.18333333333333,18.3833333333333,0.722677595628415,-0.707106781186547,-0.707106781186548,1,0.984375,11.37375625,0.992887800218591,-0.119053837305173,0.98875,2.71666666666667,333.4559375,39.8376024590164
18,9,16,54,53,55,0.666666666666666,30.42,30.42,30.42,0,100,100,100,0,56.792,4.25,336.39,99.5505323162284,3.822,2.25,5.62,1.42144527389086,120.181,732,6.18333333333333,18.3833333333333,0.804644808743169,-0.866025403784438,-0.5,2,0.981818181818182,14.607684,0.836687851053732,0.547680052493322,1,3.71666666666667,382.2,43.4508196721312
18,9,17,53,53,53,0,30.42,30.42,30.42,0,100.888888888889,100,101,0.333333333333336,67.9911111111111,17.36,107.23,24.9682385464236,2.99777777777778,1.12,4.5,1.12541967480778,59.79,732,6.18333333333333,18.3833333333333,0.886612021857924,-0.965925826289068,-0.258819045102521,0,1,8.98667160493827,0.927125726800554,0.37475043256085,0.998899889988999,4.71666666666667,302.442469135802,46.9904371584699
18,9,18,53.7777777777778,53,54,0.440958551844099,30.43,30.43,30.43,0,101,101,101,0,160.372222222222,74.23,196.93,36.5677787737298,4.24777777777778,1.12,7.87,2.37203908999081,4.63888888888889,732,6.18333333333333,18.3833333333333,0.968579234972678,-1,-1.83690953073357e-16,1,0.995884773662551,18.0436160493827,0.335908252650876,-0.941894710570685,1,5.71666666666667,429.025555555556,52.0880388585307
18,10,7,52.9166666666667,52,55,0.996204919895623,30.4416666666667,30.44,30.45,0.00389249472080641,98.5833333333333,96,100,1.37895436890245,137.000833333333,75.5,175.78,32.7456430018722,5.99833333333333,2.25,10.12,2.31570854396793,143.474166666667,699,6.3,17.95,0.0600858369098713,0.965925826289068,-0.258819045102521,3,0.962121212121212,35.9800027777778,0.681987722881956,-0.731363620805878,0.985833333333333,5.125,591.335694444444,3.17954220314735
18,10,8,55.5,55,56,0.534522483824849,30.45,30.45,30.45,0,98.625,97,100,1.06066017177982,90.785,7.35,146.9,46.9349120743671,6.46625,1.12,13.5,3.79192728042087,368.7375,699,6.3,17.95,0.145922746781116,0.866025403784439,-0.5,1,0.991071428571429,41.8123890625,0.999906145033408,-0.0137004059950147,0.98625,4.125,637.73390625,8.09871244635193
18,10,9,56.875,56,57,0.353553390593275,30.45625,30.45,30.46,0.0051754916950681,96.5,95,100,1.69030850945703,139.17625,29.2,339.68,119.312299442322,6.88875,3.37,11.25,2.78520805839913,695.49125,699,6.3,17.95,0.231759656652361,0.707106781186548,-0.707106781186547,1,0.99780701754386,47.4548765625,0.653734334178073,-0.756724137527508,0.965,3.125,664.764375,13.181330472103
18,10,10,58.7777777777778,58,59,0.440958551844097,30.4566666666667,30.45,30.46,0.00500000000000074,94.5555555555556,94,95,0.527046276694729,127.36,22.61,359.92,133.91689083159,8.24777777777778,3.37,15.75,3.89843807754393,788.773333333333,699,6.3,17.95,0.317596566523605,0.5,-0.866025403784439,1,0.99623352165725,68.0258382716049,0.794838455234966,-0.606821085724362,0.995321637426901,2.125,779.873209876543,18.6676204101097
18,10,11,58.8888888888889,58,60,0.781735959970573,30.4422222222222,30.43,30.45,0.00666666666666606,90.7777777777778,86,97,4.26549463068991,102.557777777778,18.75,343.5,104.021292264826,5.87222222222222,2.25,10.12,2.96347674943544,880.284444444444,699,6.3,17.95,0.40343347639485,0.258819045102521,-0.965925826289068,2,0.981481481481481,34.4829938271605,0.976077250358549,-0.217424012778014,0.935853379152348,1.125,533.067283950617,23.7577491654745
18,10,12,59.3,58,60,0.948683298050514,30.421,30.41,30.43,0.00737864787372702,93.9,90,98,3.24722103412201,138.851,19.03,357.39,139.06795912231,8.885,4.5,14.62,3.28780997693669,897.546,699,6.3,17.95,0.489270386266094,1.22460635382238e-16,-1,2,0.988333333333333,78.943225,0.658019461271477,-0.753000922036617,0.958163265306123,0.124999999999999,834.3015,29.0137339055794
18,10,13,57.8,57,58,0.421637021355784,30.406,30.4,30.41,0.00516397779494371,99.8,99,100,0.421637021355784,71.863,6.3,359.66,103.706433428425,6.523,2.25,12.37,3.1729728436699,718.209,699,6.3,17.95,0.575107296137339,-0.258819045102521,-0.965925826289068,1,0.996551724137931,42.549529,0.950314907364707,0.311290181085765,0.998,0.875000000000001,650.9954,33.2412017167382
18,10,14,55.6,55,57,0.699205898780101,30.4,30.4,30.4,0,100.7,100,101,0.483045891539647,85.366,0.11,358.29,138.821713415285,7.534,3.37,13.5,2.95595895325584,334.387,699,6.3,17.95,0.660944206008584,-0.5,-0.866025403784439,2,0.975438596491228,56.761156,0.996731111957589,0.0807904106672862,0.997029702970297,1.875,758.6738,36.7484978540773
18,10,15,56,55,57,0.5,30.4,30.4,30.4,0,99.1111111111111,97,101,1.90029237516523,60.0555555555556,24.38,101.87,26.5283598772668,2.87222222222222,1.12,5.62,1.49989814468998,440.428888888889,699,6.3,17.95,0.746781115879828,-0.707106781186547,-0.707106781186548,2,0.982456140350877,8.24966049382716,0.866509810280933,0.499160043159408,0.981298129812981,2.875,284.669135802469,41.8197424892704
18,10,16,57.5,57,59,0.755928946018455,30.4025,30.4,30.41,0.00462910049886324,89.75,79,94,5.82482372510717,82.55,18.35,177.79,55.3782303798162,3.09125,2.25,4.5,0.794488829373957,332.815,699,6.3,17.95,0.832618025751073,-0.866025403784438,-0.5,2,0.974576271186441,9.5558265625,0.991558389435874,0.129660943770032,0.954787234042553,3.875,277.4396875,47.8755364806867
18,10,17,56.5,55,58,0.925820099772552,30.4125,30.41,30.42,0.00462910049886278,91.25,86,95,3.41216311785605,74.19,16.83,141.67,49.6243646954656,3.795,0,6.75,2.07732657863074,61.27,699,6.3,17.95,0.918454935622318,-0.965925826289068,-0.258819045102521,3,0.974137931034483,14.402025,0.962170457006118,0.272448181613747,0.960526315789474,4.875,346.29375,51.8927038626609
18,11,7,47.6666666666667,46,51,1.58113883008419,30.4333333333333,30.43,30.44,0.00500000000000144,65,55,77,8,161.707777777778,141.12,210.21,24.5257562461271,6.62111111111111,4.5,10.12,1.90152205117666,80.8444444444444,670,6.55,17.7166666666667,0.0402985074626866,0.965925826289068,-0.258819045102521,5,0.934640522875817,43.839112345679,0.313863570625746,-0.949468092688774,0.844155844155844,5.13333333333333,430.372222222222,1.92089552238806
18,11,8,52.5714285714286,52,54,0.786795792469444,30.4471428571429,30.44,30.45,0.00487950036474167,82.8571428571429,77,86,3.02371578407382,145.145714285714,112.03,175.9,19.3889082184831,6.90571428571429,3.37,10.12,2.86294054626158,279.948571428571,670,6.55,17.7166666666667,0.129850746268657,0.866025403784439,-0.5,2,0.973544973544973,47.6888897959184,0.571491321091124,-0.820608109829242,0.963455149501661,4.13333333333333,572.187755102041,6.82643923240938
18,11,9,52.6363636363636,52,54,0.674199862463243,30.4490909090909,30.44,30.45,0.00301511344577718,95,90,98,2.96647939483827,88.6372727272727,0.1,273.72,81.0588404914491,4.08818181818182,1.12,6.75,1.90127230128574,386.374545454545,670,6.55,17.7166666666667,0.219402985074627,0.707106781186548,-0.707106781186547,2,0.974747474747475,16.7132305785124,0.999717172156541,0.023781835407063,0.969387755102041,3.13333333333333,388.377272727273,11.5485753052917
18,11,10,53.0833333333333,52,54,0.514928650544437,30.44,30.44,30.44,0,97.5833333333333,95,98,0.900336637378519,88.8683333333333,10.42,336.52,87.8557556280162,5.15416666666667,2.25,11.25,2.97518970620006,560.03,670,6.55,17.7166666666667,0.308955223880597,0.5,-0.866025403784439,2,0.983024691358025,26.5654340277778,0.999804949230247,0.0197500251823377,0.995748299319728,2.13333333333333,502.960763888889,16.4003731343284
18,11,11,54.5,54,56,0.707106781186548,30.427,30.42,30.43,0.00483045891539545,90.9,81,95,4.38304815295373,71.913,2.61,137.44,49.459479947394,6.635,3.37,9,1.87208291601746,708.664,670,6.55,17.7166666666667,0.398507462686567,0.258819045102521,-0.965925826289068,2,0.973214285714286,44.023225,0.950586197406611,0.310460756457302,0.956842105263158,1.13333333333333,603.1215,21.7186567164179
18,11,12,60.1,58,61,1.28668393770792,30.414,30.41,30.42,0.00516397779494422,46.1,27,81,17.9842523707085,114.431,19.32,345.6,123.289934657205,5.847,2.25,10.12,2.35960943095815,894.369,670,6.55,17.7166666666667,0.488059701492537,1.22460635382238e-16,-1,3,0.985245901639344,34.187409,0.910460016515424,-0.413597096613038,0.569135802469136,0.133333333333332,269.5467,29.3323880597015
18,11,13,62.25,62,63,0.452267016866645,30.4066666666667,30.4,30.41,0.00492365963917404,26.5,21,32,2.87623491264661,54.6616666666667,2.24,124.77,31.4347491085129,5.62333333333333,1.12,11.25,2.71435689129734,820.9075,670,6.55,17.7166666666667,0.577611940298508,-0.258819045102521,-0.965925826289068,1,0.988095238095238,31.6218777777778,0.815750795920711,0.578403526056616,0.828125,0.866666666666668,149.018333333333,35.9563432835821
18,11,14,61.75,61,63,0.707106781186548,30.39375,30.39,30.4,0.0051754916950668,28,22,40,5.87974732207334,144.7125,8.53,349.59,140.664814338402,4.63875,1.12,7.87,2.20410939254061,717.45,670,6.55,17.7166666666667,0.667164179104478,-0.5,-0.866025403784439,2,0.98015873015873,21.5180015625,0.577679557031724,-0.816263639633441,0.7,1.86666666666667,129.885,41.1973880597015
18,11,15,58.4444444444444,57,60,1.13038833052088,30.39,30.39,30.39,0,44.7777777777778,32,50,6.28048122713892,61.8477777777778,36.57,100.13,19.5273223828677,5.49666666666667,3.37,7.87,1.90341141112477,471.635555555556,670,6.55,17.7166666666667,0.756716417910448,-0.707106781186547,-0.707106781186548,3,0.974074074074074,30.2133444444444,0.881697196020352,0.471815699749223,0.895555555555556,2.86666666666667,246.128518518518,44.2258706467662
18,11,16,55.4,54,58,1.89736659610103,30.39,30.39,30.39,0,60.7,45,72,10.7605245638347,85.797,13.52,143.32,36.1565224022198,7.535,2.25,12.37,3.09430031581365,214.572,670,6.55,17.7166666666667,0.846268656716418,-0.866025403784438,-0.5,4,0.955172413793103,56.776225,0.997310641114328,0.0732904162911309,0.843055555555556,3.86666666666667,457.3745,46.8832835820896
18,11,17,52.0909090909091,51,54,0.943879807448539,30.4036363636364,30.4,30.41,0.00504524979109584,60.2727272727273,49,78,8.8666894508707,115.095454545455,54.75,176.3,32.8985015961628,7.05363636363636,2.25,10.12,2.30979770857654,28.1509090909091,670,6.55,17.7166666666667,0.935820895522388,-0.965925826289068,-0.258819045102521,3,0.964646464646465,49.7537859504132,0.905602449236902,-0.424127579787172,0.772727272727273,4.86666666666667,425.141900826446,48.7477611940299
18,12,7,46.3,46,47,0.483045891539648,30.366,30.35,30.38,0.0126491106406727,97.5,92,100,3.17104959840674,250.182,1.21,339.57,100.737004764331,4.611,1.12,9,2.56942470863291,2.765,656,6.85,17.7833333333333,0.013719512195122,0.965925826289068,-0.258819045102521,1,0.985106382978723,21.261321,-0.940774304869198,-0.339033489935548,0.975,5.31666666666667,449.5725,0.635213414634148
18,12,8,45.7272727272727,45,46,0.467099366496913,30.4009090909091,30.39,30.41,0.00539359889970654,99.9090909090909,98,101,0.943879807448538,194.788181818182,1.23,344.77,152.971747248842,2.96363636363636,0,6.75,1.90137988170314,5.82818181818182,656,6.85,17.7833333333333,0.105182926829268,0.866025403784439,-0.5,1,0.994071146245059,8.78314049586777,-0.255246329531855,-0.96687605785877,0.989198919891989,4.31666666666667,296.094214876033,4.80972838137472
18,12,9,45,44,46,0.999999999999999,30.43,30.43,30.43,0,100.571428571429,100,101,0.53452248382485,259.241428571429,210.31,344.61,51.5769449232799,2.08571428571429,1.12,3.37,1.01246987021602,16.1871428571429,656,6.85,17.7833333333333,0.196646341463415,0.707106781186548,-0.707106781186547,2,0.978260869565217,4.35020408163265,-0.982422482801431,-0.186671008156787,0.995756718528996,3.31666666666667,209.763265306122,8.84908536585366
18,12,10,43.8888888888889,43,46,0.927960727138337,30.4144444444444,30.38,30.43,0.0166666666666676,98.3333333333333,97,100,1.1180339887499,202.232222222222,162.26,252.88,24.9967756809642,9.49777777777778,2.25,24.75,6.58760726246218,25.7755555555556,656,6.85,17.7833333333333,0.288109756097561,0.5,-0.866025403784439,3,0.954106280193237,90.2077827160494,-0.378361421722793,-0.925657946842087,0.983333333333333,2.31666666666667,933.948148148148,12.6448170731707
18,12,12,50.5555555555556,48,53,1.9436506316151,30.3744444444444,30.37,30.38,0.00527046276694591,95.6666666666667,93,97,1.5,196.263333333333,2.47,296.01,90.6647908506935,6.37222222222222,3.37,11.25,3.18271809063329,218.715555555556,656,6.85,17.7833333333333,0.471036585365854,1.22460635382238e-16,-1,5,0.953878406708595,40.6052160493827,-0.280052420197914,-0.959984709222648,0.986254295532646,0.316666666666667,609.609259259259,23.8135162601626
18,12,13,46.875,46,48,0.991031208965114,30.36875,30.36,30.37,0.00353553390593317,98.5,96,100,1.60356745147455,282.16375,219.54,322.28,33.4906899376528,3.79625,0,9,2.75109815735982,77.82125,656,6.85,17.7833333333333,0.5625,-0.258819045102521,-0.965925826289068,2,0.9765625,14.4115140625,-0.977549400018058,0.210706360901455,0.985,0.683333333333333,373.930625,26.3671875
18,12,14,46,46,46,0,30.36625,30.36,30.38,0.00744023809142854,101,101,101,0,170.0175,11.06,284.13,128.014527495906,2.10625,0,4.5,1.74598263368879,20.405,656,6.85,17.7833333333333,0.653963414634146,-0.5,-0.866025403784439,0,1,4.4362890625,0.173347377160556,-0.984860744893183,1,1.68333333333333,212.73125,30.0823170731707
18,12,15,44.9166666666667,44,46,0.514928650544437,30.3741666666667,30.37,30.38,0.00514928650544417,101,101,101,0,273.939166666667,10.86,342.35,122.860916964771,5.81083333333333,1.12,12.37,3.45313680410707,14.7133333333333,656,6.85,17.7833333333333,0.745426829268293,-0.707106781186547,-0.707106781186548,2,0.976449275362319,33.7657840277778,-0.997637551346253,0.0686972790134549,1,2.68333333333333,586.894166666667,33.4820884146341
18,12,16,44.7777777777778,44,45,0.440958551844099,30.39,30.38,30.4,0.0086602540378454,102,102,102,0,282.026666666667,258.36,299.89,14.7750025380708,5.24777777777778,2.25,6.75,1.59128704024272,21.4444444444444,656,6.85,17.7833333333333,0.836890243902439,-0.866025403784438,-0.5,1,0.995061728395062,27.5391716049383,-0.9780507283008,0.20836691884816,1,3.68333333333333,535.273333333333,37.4740853658537
18,12,17,45.1818181818182,45,46,0.404519917477946,30.4118181818182,30.41,30.42,0.00404519917477978,102,102,102,0,252.99,208.71,310.95,33.0635878270946,5.62090909090909,3.37,7.87,1.50934724000446,3.86818181818182,656,6.85,17.7833333333333,0.928353658536585,-0.965925826289068,-0.258819045102521,1,0.982213438735178,31.5946190082645,-0.956253712909069,-0.292538606935254,1,4.68333333333333,573.332727272727,41.9447062084257
19,9,7,55.5454545454545,51,62,3.61562266735998,30.4327272727273,30.43,30.44,0.00467099366496997,35.7272727272727,23,44,6.82775086087518,164.452727272727,112.44,181.68,19.5993627911262,3.68,1.12,5.62,1.67455068600506,295.877272727273,731,6.18333333333333,18.3666666666667,0.06703146374829,0.965925826289068,-0.258819045102521,11,0.895894428152493,13.5424,0.268033342535962,-0.963409636286144,0.81198347107438,5.275,131.476363636364,3.72329312274593
